gen,idx,total_index,WN,LN,WP,LP,MC,CF,RL,FREQ,AMPRF,TEMP,Area,VOUTMAX,POUT_AVG,PIN_AVG,PCE,PIDBM,DELTAVO,FOM1,FOM2,FOM3,cost
6,30,380,5.00E-07,2.53E-07,1.41E-05,1.00E-06,2,1,500000,9.20E+08,0.5,27,4.28E-10,0.428864,3.53E-07,4.27E-07,82.6612,-33.6988,0.00272012,505.694,17041.3,39735.9,54.7407
6,31,381,1.98E-05,7.22E-07,7.95E-06,3.38E-07,5,1,243991,9.20E+08,0.5,27,7.34E-10,0.353744,4.93E-07,7.78E-07,63.3017,-31.09,0.00109343,319.426,9930.94,28073.8,4708.34
6,32,382,6.27E-06,8.62E-07,1.35E-05,6.14E-07,6,5,349088,9.20E+08,0.5,27,1.63E-09,0.699711,1.38E-06,3.40E-06,40.7163,-24.6855,0.00614645,406.4,10032.2,14337.6,19610.4
6,33,383,4.11E-06,3.31E-07,9.52E-06,1.00E-06,3,1,248514,9.20E+08,0.5,27,5.22E-10,0.456251,8.12E-07,1.09E-06,74.6397,-29.6349,0.00342589,485.781,14396.1,31553,1073.36
6,34,384,1.31E-05,1.00E-06,1.75E-05,2.06E-07,10,4,10000,9.20E+08,0.5,27,1.83E-09,0.470911,2.15E-05,3.16E-05,68.0239,-14.9966,0.0114919,456.948,6852.68,14552,2881.89
6,35,385,6.49E-06,9.93E-07,2.00E-05,8.10E-07,8,3,443093,9.20E+08,0.5,27,1.45E-09,0.579783,7.44E-07,1.15E-06,64.6143,-29.3874,0.00295528,534.392,15704.4,27086.7,4155.78
6,36,386,5.00E-07,5.15E-07,1.82E-05,5.74E-07,9,3,220761,9.20E+08,0.5,27,1.52E-09,0.590645,1.50E-06,2.48E-06,60.4827,-26.0489,0.00353464,509.593,13274.3,22474.3,6010.98
6,37,387,1.84E-05,3.63E-07,1.72E-05,3.46E-07,2,1,326211,9.20E+08,0.5,27,4.25E-10,0.389708,4.55E-07,6.69E-07,67.9765,-31.7455,0.00303456,377.889,11996.3,30782.8,2898.08
6,38,388,5.00E-07,5.95E-07,1.31E-06,6.22E-07,3,5,228212,9.20E+08,0.5,27,1.30E-09,0.689888,2.03E-06,3.25E-06,62.5929,-24.8813,0.0030713,615.984,15326.5,22215.9,5020.79
6,39,389,5.00E-07,6.25E-07,1.98E-05,6.55E-07,2,1,434985,9.20E+08,0.5,27,4.27E-10,0.311991,2.11E-07,3.73E-07,56.4265,-34.2776,0.00245187,251.126,8607.99,27590.5,8164.75
6,40,390,1.57E-05,5.76E-07,3.40E-06,6.16E-07,3,3,191033,9.20E+08,0.5,27,9.22E-10,0.59639,1.83E-06,4.60E-06,39.8077,-23.3689,0.00385668,338.66,7914.13,13270.1,20423.4
6,41,391,1.28E-05,8.95E-07,1.66E-05,9.86E-07,5,2,412803,9.20E+08,0.5,27,9.56E-10,0.484586,5.52E-07,8.21E-07,67.2259,-30.8576,0.00193579,464.701,14339.6,29591.4,3159.19
6,42,392,1.28E-05,1.00E-06,2.00E-05,8.98E-07,5,3,500000,9.20E+08,0.5,27,1.16E-09,0.545056,5.85E-07,7.52E-07,77.7306,-31.2371,0.00292182,604.365,18878.6,34636.1,528.441
6,43,393,5.00E-07,1.00E-06,2.00E-05,5.16E-07,10,5,500000,9.20E+08,0.5,27,2.02E-09,0.671205,8.33E-07,2.50E-06,33.3214,-26.0186,0.00498229,319.039,8300.95,12367.2,26706.8
6,44,394,8.11E-06,1.00E-06,2.00E-05,3.81E-07,6,2,191459,9.20E+08,0.5,27,1.03E-09,0.535945,1.48E-06,1.94E-06,76.1684,-27.1226,0.00277517,582.32,15794,29469.5,779.964
6,45,395,1.60E-05,1.00E-06,1.83E-05,1.80E-07,7,3,10000,9.20E+08,0.5,27,1.34E-09,0.388494,1.45E-05,2.32E-05,62.546,-16.3433,0.0129322,346.617,5664.86,14581.6,5041.91
6,46,396,5.00E-07,8.71E-07,1.24E-05,1.80E-07,9,2,130521,9.20E+08,0.5,27,1.31E-09,0.551334,2.19E-06,5.14E-06,42.6745,-22.8944,0.00713784,335.621,7683.84,13936.8,17914.5
6,47,397,1.53E-05,1.80E-07,1.71E-05,1.00E-06,2,1,500000,9.20E+08,0.5,27,4.40E-10,0.308399,1.78E-07,3.31E-07,53.7839,-34.8002,0.00338785,236.609,8234.04,26699.3,9744.71
6,48,398,8.87E-06,3.82E-07,7.85E-06,9.22E-07,4,2,258719,9.20E+08,0.5,27,8.21E-10,0.583515,1.29E-06,2.47E-06,52.2611,-26.0666,0.00392068,435.007,11339.2,19432.5,10718.4
6,49,399,2.00E-05,8.81E-07,2.00E-05,1.80E-07,9,1,10000,9.20E+08,0.5,27,1.14E-09,0.0220576,4.65E-08,9.12E-07,5.09876,-30.3985,0.000662034,1.60431,48.7685,2210.97,63843.9
7,0,400,5.00E-07,7.08E-07,1.71E-05,1.00E-06,6,1,500000,9.20E+08,0.5,27,8.35E-10,0.290613,1.43E-07,2.58E-07,55.3837,-35.8785,0.0039202,229.596,8237.54,28345.3,8773.93
7,1,401,1.47E-05,1.00E-06,2.00E-05,6.56E-07,6,2,450964,9.20E+08,0.5,27,1.06E-09,0.486706,5.12E-07,7.56E-07,67.7858,-31.2154,0.00153116,470.622,14690.7,30183.8,2963.27
7,2,402,1.42E-05,1.80E-07,5.56E-06,4.26E-07,4,2,231042,9.20E+08,0.5,27,8.10E-10,0.617496,1.63E-06,5.45E-06,29.8494,-22.6382,0.00546133,262.928,5952.22,9639.29,30415.8
7,3,403,1.55E-05,6.96E-07,1.49E-05,6.67E-07,9,1,265264,9.20E+08,0.5,27,1.14E-09,0.282723,2.67E-07,5.38E-07,49.6858,-32.6924,0.00112952,200.382,6550.98,23171,12471.3
7,4,404,2.43E-06,1.00E-06,9.68E-06,1.00E-06,2,2,500000,9.20E+08,0.5,27,6.24E-10,0.602227,7.11E-07,9.93E-07,71.5709,-30.0283,0.00731301,614.841,18462.7,30657.3,1803.4
7,5,405,8.20E-06,3.94E-07,1.48E-05,6.91E-07,2,3,82104.4,9.20E+08,0.5,27,8.27E-10,0.591212,4.17E-06,5.78E-06,72.1656,-22.3797,0.0115516,608.611,13620.5,23038.3,1647.22
7,6,406,7.26E-06,8.06E-07,1.76E-05,8.79E-07,2,3,500000,9.20E+08,0.5,27,8.43E-10,0.594147,6.94E-07,7.62E-07,91.0361,-31.1806,0.00917958,771.566,24057.9,40491.5,5.63E-13
7,7,407,6.08E-06,5.25E-07,1.23E-05,3.91E-07,4,1,320739,9.20E+08,0.5,27,6.16E-10,0.514718,8.14E-07,1.12E-06,72.6685,-29.5082,0.00211801,533.558,15744.3,30588.2,1520.66
7,8,408,1.22E-05,5.30E-07,1.16E-05,6.91E-07,5,3,183795,9.20E+08,0.5,27,1.13E-09,0.607775,1.98E-06,3.54E-06,56.092,-24.5128,0.00440524,486.306,11920.7,19613.7,8356.74
7,9,409,8.72E-06,9.71E-07,1.58E-05,1.00E-06,6,4,258719,9.20E+08,0.5,27,1.45E-09,0.605452,1.39E-06,1.95E-06,71.3179,-27.0934,0.00467338,615.948,16688.1,27563.1,1872.01
7,10,410,1.06E-05,1.00E-06,2.00E-05,9.89E-07,5,3,254604,9.20E+08,0.5,27,1.16E-09,0.530474,1.09E-06,1.08E-06,98.2,-29.6837,0.00291507,763.363,22659.4,42715.4,345.636
7,11,411,5.00E-07,6.87E-07,1.33E-05,1.00E-06,5,2,415290,9.20E+08,0.5,27,9.27E-10,0.535721,6.54E-07,9.46E-07,69.0965,-30.2396,0.0037033,528.033,15967.5,29805.7,2529.22
7,12,412,1.12E-05,7.09E-07,1.26E-05,1.00E-06,5,3,475619,9.20E+08,0.5,27,1.14E-09,0.593256,7.27E-07,1.23E-06,59.2511,-29.1097,0.00410851,501.424,14596.3,24603.7,6630.06
7,13,413,5.00E-07,6.45E-07,2.00E-05,1.00E-06,4,2,334168,9.20E+08,0.5,27,8.41E-10,0.434122,5.29E-07,7.76E-07,68.0882,-31.0998,0.00268108,421.648,13113.2,30206.1,2860.13
7,14,414,1.25E-06,8.97E-07,1.85E-05,6.32E-07,6,1,490687,9.20E+08,0.5,27,8.26E-10,0.399122,2.94E-07,4.53E-07,64.8103,-33.4401,0.00109043,368.991,12339.1,30915.6,4076.32
7,15,415,5.00E-07,1.80E-07,1.81E-06,3.90E-07,5,2,145528,9.20E+08,0.5,27,9.02E-10,0.722692,3.53E-06,5.51E-06,64.1597,-22.5921,0.00307339,661.427,14943,20676.9,4343.18
7,16,416,2.00E-05,2.31E-07,1.83E-05,7.86E-07,9,1,10000,9.20E+08,0.5,27,1.14E-09,0.0140625,1.44E-08,5.01E-07,2.87019,-32.9983,0.00060903,0.575755,18.999,1351.04,67455
7,17,417,2.00E-05,9.88E-07,1.33E-05,3.24E-07,6,3,255958,9.20E+08,0.5,27,1.25E-09,0.568465,1.25E-06,2.00E-06,62.4062,-26.987,0.00276993,506.055,13656.9,24024.2,5104.78
7,18,418,2.00E-05,1.00E-06,1.59E-05,1.80E-07,10,4,72988.4,9.20E+08,0.5,27,1.85E-09,0.600283,4.88E-06,6.64E-06,73.4183,-21.7778,0.00447302,628.675,13691.2,22807.9,1341.36
7,19,419,5.00E-07,7.31E-07,2.00E-05,1.00E-06,5,4,500000,9.20E+08,0.5,27,1.34E-09,0.602727,6.83E-07,1.07E-06,64.0618,-29.7247,0.00844705,550.789,16372,27163.3,4384.1
7,20,420,2.00E-05,8.62E-07,1.72E-05,1.80E-07,8,3,475619,9.20E+08,0.5,27,1.44E-09,0.587231,7.18E-07,1.78E-06,40.3723,-27.5017,0.00306972,338.189,9300.75,15838.3,19916.3
7,21,421,2.67E-06,6.32E-07,1.65E-05,5.11E-07,8,4,192951,9.20E+08,0.5,27,1.62E-09,0.682188,2.38E-06,4.19E-06,56.656,-23.7735,0.00495295,551.335,13107.1,19213.4,8033.84
7,22,422,5.00E-07,1.00E-06,1.82E-05,1.80E-07,5,3,500000,9.20E+08,0.5,27,1.11E-09,0.6805,8.68E-07,4.06E-06,21.407,-23.9183,0.016845,207.802,4970.27,7303.85,40440.7
7,23,423,8.47E-06,3.37E-07,1.10E-05,6.13E-07,6,2,352113,9.20E+08,0.5,27,1.02E-09,0.608725,1.04E-06,2.37E-06,43.8249,-26.2527,0.00320064,380.547,9990.4,16412,16953.9
7,24,424,5.00E-07,2.91E-07,1.60E-05,1.80E-07,4,1,55911.4,9.20E+08,0.5,27,6.06E-10,0.322464,1.80E-06,3.95E-06,45.4569,-24.0339,0.00654561,209.097,5025.41,15584.4,15636.8
7,25,425,7.61E-06,5.78E-07,1.53E-05,1.00E-06,7,2,288103,9.20E+08,0.5,27,1.14E-09,0.521239,9.17E-07,1.12E-06,82.0104,-29.5145,0.00184993,609.778,17997.3,34528,89.3748
7,26,426,1.05E-05,2.84E-07,1.23E-05,1.80E-07,10,1,341452,9.20E+08,0.5,27,1.21E-09,0.530574,8.13E-07,1.53E-06,53.0316,-28.1461,0.00128325,401.372,11297.1,21292.2,10219.8
7,27,427,5.00E-07,6.76E-07,1.24E-05,1.00E-06,2,2,388675,9.20E+08,0.5,27,6.26E-10,0.544831,7.36E-07,9.60E-07,76.6564,-30.1758,0.00769853,595.767,17977.8,32996.9,696.152
7,28,428,1.61E-05,1.00E-06,9.26E-06,5.52E-07,9,3,71457.9,9.20E+08,0.5,27,1.54E-09,0.509719,3.56E-06,5.03E-06,70.805,-22.9822,0.00232272,514.826,11831.8,23212.5,2014.99
7,29,429,2.00E-05,7.76E-07,2.00E-05,1.80E-07,10,5,10000,9.20E+08,0.5,27,2.04E-09,0.542049,2.85E-05,3.77E-05,75.549,-14.2319,0.0142709,584.162,8313.75,15337.6,894.99
7,30,430,1.75E-05,7.65E-07,6.20E-06,3.66E-07,2,3,21564.7,9.20E+08,0.5,27,8.31E-10,0.393657,6.82E-06,1.26E-05,54.2648,-19.0078,0.0189791,304.721,5792.09,14713.5,9446.62
7,31,431,1.31E-05,1.00E-06,2.00E-05,7.54E-07,7,5,282724,9.20E+08,0.5,27,1.76E-09,0.621894,1.35E-06,2.31E-06,58.461,-26.3695,0.00503621,518.62,13675.7,21990.5,7043.19
7,32,432,8.99E-06,6.02E-07,2.00E-05,8.62E-07,5,4,459970,9.20E+08,0.5,27,1.35E-09,0.622347,8.29E-07,1.58E-06,52.434,-28.0123,0.00685655,465.491,13039.5,20952.1,10605.5
7,33,433,2.36E-06,5.63E-07,2.00E-05,1.00E-06,2,5,500000,9.20E+08,0.5,27,1.24E-09,0.669568,8.64E-07,1.77E-06,48.7637,-27.5148,0.0194271,465.756,12815.2,19139.5,13130.7
7,34,434,1.48E-05,6.04E-07,3.63E-06,4.33E-07,3,1,363236,9.20E+08,0.5,27,5.21E-10,0.457622,5.62E-07,9.50E-07,59.2265,-30.2247,0.00146592,386.625,11685.6,25535.5,6642.73
7,35,435,8.16E-06,6.34E-07,1.80E-05,6.14E-07,3,2,475619,9.20E+08,0.5,27,7.32E-10,0.554386,6.39E-07,8.43E-07,75.7594,-30.7403,0.00394201,599.121,18417.2,33220.9,853.891
7,36,436,1.10E-05,1.80E-07,1.66E-05,1.80E-07,2,4,298508,9.20E+08,0.5,27,1.01E-09,0.726369,1.67E-06,1.10E-05,15.1381,-19.5752,0.0388384,156.854,3070.44,4227.11,48806.9
7,37,437,2.00E-05,9.16E-07,6.85E-06,1.80E-07,5,1,10000,9.20E+08,0.5,27,7.39E-10,0.0493866,2.30E-07,2.19E-06,10.5029,-26.5994,0.00241063,7.39917,196.813,3985.16,55499.9
7,38,438,2.00E-05,7.23E-07,2.00E-05,1.00E-06,5,5,441944,9.20E+08,0.5,27,1.57E-09,0.600456,8.02E-07,1.65E-06,48.5825,-27.8218,0.0065559,416.129,11577.4,19281.1,13262.3
7,39,439,1.41E-05,9.44E-07,1.84E-05,7.09E-07,7,5,500000,9.20E+08,0.5,27,1.75E-09,0.635442,7.97E-07,2.25E-06,35.3479,-26.471,0.00494599,320.41,8481.59,13347.5,24653.3
7,40,440,8.87E-06,5.76E-07,1.50E-05,2.64E-07,4,3,332406,9.20E+08,0.5,27,1.02E-09,0.667862,1.32E-06,3.83E-06,34.5182,-24.1736,0.00967299,328.852,7949.54,11903,25484.1
7,41,441,5.00E-07,4.94E-07,1.76E-05,8.65E-07,3,2,53362.8,9.20E+08,0.5,27,7.31E-10,0.214639,8.38E-07,2.32E-06,36.1401,-26.3484,0.00480128,110.653,2915.54,13583.5,23873.5
7,42,442,5.00E-07,5.42E-07,8.36E-06,8.98E-07,7,4,442008,9.20E+08,0.5,27,1.52E-09,0.708837,1.09E-06,1.98E-06,55.2242,-27.0305,0.00504853,558.396,15093.7,21293.6,8865.98
7,43,443,5.00E-07,4.08E-07,2.00E-05,1.80E-07,9,1,10000,9.20E+08,0.5,27,1.11E-09,0.0515206,2.15E-07,2.94E-06,7.3297,-25.3202,0.00235436,5.38683,136.396,2647.4,60328.4
7,44,444,1.54E-05,9.84E-07,1.16E-05,6.99E-07,10,2,77543.1,9.20E+08,0.5,27,1.45E-09,0.387662,1.87E-06,2.84E-06,65.7524,-25.4679,0.00178584,363.607,9260.3,23887.5,3704.8
7,45,445,1.69E-05,1.00E-06,2.00E-05,6.05E-07,3,3,360463,9.20E+08,0.5,27,9.58E-10,0.545116,8.15E-07,1.22E-06,66.9846,-29.1499,0.00429963,520.871,15183.4,27853.4,3245.54
7,46,446,5.00E-07,4.93E-07,1.07E-05,9.89E-07,5,3,10000,9.20E+08,0.5,27,1.12E-09,0.116859,9.83E-07,6.81E-06,14.4262,-21.6677,0.00554356,24.0481,521.067,4458.93,49807.8
7,47,447,1.81E-05,1.00E-06,1.83E-05,3.38E-07,8,4,147129,9.20E+08,0.5,27,1.65E-09,0.59887,2.41E-06,3.49E-06,68.982,-24.566,0.00376983,589.297,14476.6,24173.3,2565.77
7,48,448,1.38E-05,7.59E-07,2.00E-05,2.02E-07,4,2,48646,9.20E+08,0.5,27,8.29E-10,0.497015,4.97E-06,6.11E-06,81.4273,-22.1411,0.00739483,577.305,12782.1,25717.8,127.644
7,49,449,1.03E-05,5.87E-07,1.90E-05,3.41E-07,9,1,10000,9.20E+08,0.5,27,1.13E-09,0.0600647,3.47E-07,2.67E-06,12.9838,-25.7315,0.00175101,11.1247,286.255,4765.77,51864.9
8,0,450,3.88E-06,5.87E-07,1.24E-05,6.91E-07,7,4,256268,9.20E+08,0.5,27,1.52E-09,0.690615,1.84E-06,3.47E-06,52.9407,-24.5998,0.00500577,521.545,12829.9,18577.5,10278
8,1,451,5.00E-07,1.00E-06,2.00E-05,3.39E-07,7,3,71360.8,9.20E+08,0.5,27,1.31E-09,0.349405,1.62E-06,4.64E-06,35.0436,-23.3385,0.00675973,174.665,4076.41,11666.7,24956.6
8,2,452,2.00E-05,8.46E-07,1.48E-05,2.24E-07,10,4,10000,9.20E+08,0.5,27,1.84E-09,0.45112,1.98E-05,2.97E-05,66.6768,-15.2753,0.010408,429.075,6554.25,14528.9,3357.41
8,3,453,2.00E-05,9.90E-07,2.00E-05,1.00E-06,9,5,84454,9.20E+08,0.5,27,1.98E-09,0.526539,3.21E-06,3.88E-06,82.8277,-24.1113,0.00307614,622.118,15000,28488,47.1882
8,4,454,2.59E-06,8.88E-07,5.34E-06,6.00E-07,5,2,300157,9.20E+08,0.5,27,9.11E-10,0.671973,1.48E-06,2.39E-06,62.1624,-26.2241,0.00299224,595.863,15626,23253.8,5215.54
8,5,455,6.41E-06,1.80E-07,5.00E-07,4.13E-07,2,1,448244,9.20E+08,0.5,27,4.03E-10,0.543391,6.40E-07,3.25E-06,19.7023,-24.8866,0.00195323,152.72,3800.69,6994.39,42637.9
8,6,456,1.38E-05,1.00E-06,1.76E-05,8.79E-07,10,3,500000,9.20E+08,0.5,27,1.66E-09,0.550791,5.92E-07,1.12E-06,53.0544,-29.5253,0.00162664,416.844,12307.5,22345.1,10205.2
8,7,457,6.08E-06,5.25E-07,2.00E-05,1.80E-07,10,4,320739,9.20E+08,0.5,27,1.81E-09,0.712861,1.56E-06,6.59E-06,23.6037,-21.8097,0.00969707,240.022,5234.82,7343.39,37695.1
8,8,458,1.07E-05,1.00E-06,1.86E-05,7.54E-07,7,5,183795,9.20E+08,0.5,27,1.75E-09,0.628323,2.12E-06,3.27E-06,64.7022,-24.8498,0.00518576,579.92,14410.9,22935.5,4120.02
8,9,459,8.87E-06,4.58E-07,1.15E-05,1.00E-06,3,1,170762,9.20E+08,0.5,27,5.31E-10,0.289778,4.70E-07,7.57E-07,62.1156,-31.2092,0.00324555,256.763,8013.36,27653.5,5237.29
8,10,460,5.00E-07,1.80E-07,1.60E-05,9.89E-07,2,3,469207,9.20E+08,0.5,27,8.32E-10,0.631793,8.26E-07,1.14E-06,72.5976,-29.4405,0.0126449,654.279,19262.3,30488.3,1538.2
8,11,461,1.83E-06,4.40E-07,1.33E-05,7.30E-07,2,1,453509,9.20E+08,0.5,27,4.21E-10,0.494036,5.28E-07,6.40E-07,82.461,-31.9398,0.00284155,581.13,18561.2,37570.5,64.4665
8,12,462,1.04E-05,7.52E-07,2.00E-05,7.78E-07,10,5,238828,9.20E+08,0.5,27,2.05E-09,0.638282,1.68E-06,3.02E-06,55.6909,-25.2028,0.0042144,507.064,12779.4,20021.6,8590.25
8,13,463,5.00E-07,2.63E-07,1.19E-05,1.00E-06,2,2,380591,9.20E+08,0.5,27,6.24E-10,0.590435,8.95E-07,1.13E-06,79.4672,-29.4854,0.00789635,669.308,19734.9,33424.2,306.12
8,14,464,1.71E-06,2.58E-07,5.08E-06,7.80E-07,5,2,328168,9.20E+08,0.5,27,9.09E-10,0.696735,1.46E-06,2.89E-06,50.4765,-25.3948,0.00339028,501.676,12739.9,18285.2,11918.7
8,15,465,6.50E-06,1.00E-06,1.30E-05,9.66E-07,4,2,500000,9.20E+08,0.5,27,8.38E-10,0.54623,5.86E-07,7.84E-07,74.7589,-31.0591,0.00268807,582.512,18092.3,33122.1,1048.8
8,16,466,5.00E-07,2.31E-07,1.39E-05,1.00E-06,5,3,287056,9.20E+08,0.5,27,1.13E-09,0.621699,1.31E-06,1.85E-06,70.8197,-27.3272,0.00589167,628.06,17163.1,27606.8,2010.8
8,17,467,1.49E-06,8.81E-07,1.63E-05,1.00E-06,2,1,500000,9.20E+08,0.5,27,4.35E-10,0.375281,2.66E-07,3.53E-07,75.4317,-34.5255,0.00353823,403.809,13941.7,37150.1,915.651
8,18,468,1.39E-05,1.00E-06,2.00E-05,9.18E-07,7,4,268837,9.20E+08,0.5,27,1.56E-09,0.5712,1.19E-06,1.56E-06,76.3783,-28.0599,0.00331491,622.335,17462.7,30571.9,743.343
8,19,469,1.18E-05,9.91E-07,1.84E-05,6.71E-07,5,2,304516,9.20E+08,0.5,27,9.48E-10,0.497985,7.98E-07,1.02E-06,78.0182,-29.901,0.00197653,554.215,16571.6,33277.3,487.462
8,20,470,9.68E-06,1.00E-06,2.00E-05,6.05E-07,5,2,500000,9.20E+08,0.5,27,9.44E-10,0.520471,5.33E-07,8.28E-07,64.34,-30.821,0.00202543,477.687,14722.8,28287.5,4268.34
8,21,471,2.33E-06,5.63E-07,2.00E-05,1.00E-06,8,4,332155,9.20E+08,0.5,27,1.64E-09,0.623706,1.14E-06,1.74E-06,65.7538,-27.5979,0.0052008,585.016,16145.2,25885.9,3704.15
8,22,472,2.00E-05,1.00E-06,2.00E-05,1.80E-07,5,3,10000,9.20E+08,0.5,27,1.15E-09,0.357593,1.22E-05,2.03E-05,59.9115,-16.9247,0.0158493,305.609,5172.35,14464.3,6294.47
8,23,473,5.68E-07,6.53E-07,1.44E-05,8.60E-07,8,1,498602,9.20E+08,0.5,27,1.03E-09,0.399907,2.76E-07,4.47E-07,61.7986,-33.4964,0.00225775,352.536,11808.7,29528.6,5383.12
8,24,474,5.00E-07,8.86E-07,2.00E-05,7.36E-07,4,5,478208,9.20E+08,0.5,27,1.43E-09,0.653323,8.42E-07,1.64E-06,51.3618,-27.8556,0.0117804,478.668,13333.6,20408.9,11315.3
8,25,475,7.61E-06,1.00E-06,2.00E-05,1.00E-06,9,5,10000,9.20E+08,0.5,27,1.96E-09,0.241226,5.59E-06,1.49E-05,37.4155,-18.2563,0.00766085,128.748,2350.47,9743.86,22643.4
8,26,476,1.88E-05,3.08E-07,2.00E-05,9.83E-07,3,2,351195,9.20E+08,0.5,27,7.51E-10,0.470015,6.12E-07,8.96E-07,68.3203,-30.4771,0.00417868,458.066,13960.5,29702.3,2782.12
8,27,477,1.12E-05,5.70E-07,2.00E-05,5.64E-07,5,2,388675,9.20E+08,0.5,27,9.35E-10,0.533541,7.23E-07,1.18E-06,61.1431,-29.2751,0.00250032,465.351,13623.2,25533.6,5691.53
8,28,478,1.13E-05,4.45E-07,1.71E-05,1.80E-07,6,2,116970,9.20E+08,0.5,27,1.02E-09,0.594399,2.98E-06,4.57E-06,65.165,-23.3983,0.00589351,552.533,12928.3,21750.3,3934.26
8,29,479,6.78E-06,5.05E-07,9.57E-06,1.80E-07,10,5,141844,9.20E+08,0.5,27,2.01E-09,0.760938,4.02E-06,1.09E-05,36.9823,-19.6347,0.00843256,401.43,7881.95,10358.2,23056.9
8,30,480,5.00E-07,7.89E-07,9.93E-06,1.00E-06,2,1,500000,9.20E+08,0.5,27,4.21E-10,0.447841,3.84E-07,4.90E-07,78.3638,-33.0993,0.00279329,500.617,16570.1,36999.9,440.417
8,31,481,2.00E-05,1.00E-06,2.00E-05,1.00E-06,6,5,305798,9.20E+08,0.5,27,1.68E-09,0.579458,1.08E-06,1.50E-06,71.9823,-28.2371,0.0045301,594.995,16801,28994.3,1694.61
8,32,482,1.54E-05,3.00E-07,1.44E-05,3.71E-07,2,1,218120,9.20E+08,0.5,27,4.20E-10,0.423065,8.04E-07,1.09E-06,74.0341,-29.6407,0.00374689,446.791,13243.2,31303,1202.55
8,33,483,5.24E-06,6.67E-07,1.88E-05,1.00E-06,3,3,482939,9.20E+08,0.5,27,9.45E-10,0.587829,7.02E-07,1.04E-06,67.7935,-29.8456,0.0074523,568.467,16966.2,28862.5,2960.65
8,34,484,5.49E-06,7.03E-07,1.60E-05,7.44E-07,10,1,500000,9.20E+08,0.5,27,1.23E-09,0.436363,3.49E-07,5.23E-07,66.7353,-32.8156,0.000831645,415.403,13631.7,31239.3,3336.04
8,35,485,7.55E-06,7.78E-07,1.74E-05,6.14E-07,2,2,500000,9.20E+08,0.5,27,6.33E-10,0.555506,6.10E-07,8.99E-07,67.8871,-30.4635,0.00512658,537.95,16387.9,29500.8,2928.52
8,36,486,1.22E-06,5.61E-07,1.57E-05,7.02E-07,4,5,60818.4,9.20E+08,0.5,27,1.42E-09,0.592264,5.63E-06,7.82E-06,71.9798,-21.0659,0.00983312,608.124,12810.7,21630,1695.27
8,37,487,1.37E-06,5.55E-07,1.36E-05,4.07E-07,7,2,343764,9.20E+08,0.5,27,1.11E-09,0.64586,1.19E-06,2.10E-06,56.652,-26.779,0.0036133,521.939,13977,21640.9,8036.11
8,38,488,4.24E-06,9.98E-07,1.84E-05,8.29E-07,2,5,391472,9.20E+08,0.5,27,1.24E-09,0.67157,1.12E-06,2.00E-06,55.8256,-26.9858,0.0171974,534.799,14432,21489.9,8511.45
8,39,489,5.00E-07,4.73E-07,1.66E-05,7.44E-07,2,1,500000,9.20E+08,0.5,27,4.25E-10,0.396518,2.98E-07,4.47E-07,66.7655,-33.4973,0.00227406,377.643,12650,31902.8,3325.06
8,40,490,1.58E-05,1.00E-06,2.00E-05,7.11E-07,4,3,297606,9.20E+08,0.5,27,1.06E-09,0.536926,9.56E-07,1.29E-06,73.9803,-28.888,0.00346579,566.626,16368.7,30486,1214.34
8,41,491,9.28E-06,7.81E-07,2.00E-05,1.00E-06,2,4,490129,9.20E+08,0.5,27,1.05E-09,0.606794,7.35E-07,1.38E-06,53.0742,-28.5879,0.012129,459.4,13133.3,21643.7,10192.6
8,42,492,1.28E-05,9.16E-07,1.74E-05,3.82E-07,9,4,151676,9.20E+08,0.5,27,1.74E-09,0.628785,2.58E-06,4.18E-06,61.654,-23.7874,0.00382402,553.006,13154.5,20920.6,5450.36
8,43,493,1.32E-05,9.86E-07,2.00E-05,9.07E-07,4,3,306795,9.20E+08,0.5,27,1.06E-09,0.53289,9.11E-07,1.12E-06,81.5908,-29.5203,0.00344677,620.22,18309.1,34358,116.223
8,44,494,5.00E-07,3.38E-07,1.06E-05,1.00E-06,2,2,500000,9.20E+08,0.5,27,6.21E-10,0.611368,7.28E-07,1.02E-06,71.1918,-29.9029,0.00881419,620.867,18565.7,30367.5,1906.67
8,45,495,1.19E-05,6.32E-07,2.00E-05,6.63E-07,7,1,107699,9.20E+08,0.5,27,9.42E-10,0.1628,2.31E-07,6.73E-07,34.3192,-31.7189,0.000938415,79.6997,2527.99,15528.2,25686.4
8,46,496,3.10E-06,1.00E-06,8.76E-06,1.00E-06,2,1,500000,9.20E+08,0.5,27,4.24E-10,0.486829,4.62E-07,5.26E-07,87.7767,-32.7879,0.00289971,609.568,19986.5,41054.4,0.00138778
8,47,497,5.00E-07,8.39E-07,1.07E-05,6.82E-07,4,1,314763,9.20E+08,0.5,27,6.15E-10,0.428786,5.52E-07,8.59E-07,64.1679,-30.6576,0.00198544,392.487,12032.7,28062.2,4339.82
8,48,498,6.76E-06,1.00E-06,1.03E-05,7.26E-07,2,1,442261,9.20E+08,0.5,27,4.29E-10,0.457951,4.63E-07,5.97E-07,77.4542,-32.238,0.00313186,505.977,16311.7,35618.8,569.401
8,49,499,1.26E-05,1.00E-06,2.00E-05,3.00E-07,4,2,500000,9.20E+08,0.5,27,8.37E-10,0.535206,5.66E-07,1.03E-06,54.9344,-29.874,0.00310102,419.403,12529.2,23410.1,9039.43
