time_s,X_V,Y_V,Vdiff_V
0.0,0.7104867,0.7104867,0.0
8.810906e-15,0.7104865,0.7104869,-3.936114e-07
9.882119e-15,0.7104865,0.710487,-4.468486e-07
1.202455e-14,0.7104865,0.710487,-5.656499e-07
1.428092e-14,0.7104864,0.7104871,-7.110172e-07
1.646041e-14,0.7104863,0.7104872,-8.717046e-07
1.900102e-14,0.7104862,0.7104873,-1.08431e-06
2.170134e-14,0.7104861,0.7104874,-1.340118e-06
2.449905e-14,0.7104859,0.7104876,-1.637526e-06
2.740305e-14,0.7104857,0.7104877,-1.981025e-06
3.041005e-14,0.7104855,0.7104879,-2.374013e-06
3.353643e-14,0.7104853,0.7104881,-2.822811e-06
3.68033e-14,0.7104851,0.7104884,-3.335551e-06
4.02307e-14,0.7104848,0.7104887,-3.921555e-06
4.383979e-14,0.7104844,0.710489,-4.591815e-06
4.765246e-14,0.7104841,0.7104894,-5.35914e-06
5.169159e-14,0.7104836,0.7104898,-6.238445e-06
5.595133e-14,0.7104831,0.7104903,-7.239779e-06
6.044206e-14,0.7104825,0.7104909,-8.377659e-06
6.518401e-14,0.7104819,0.7104916,-9.670804e-06
7.019755e-14,0.7104812,0.7104923,-1.114034e-05
7.550465e-14,0.7104803,0.7104931,-1.281046e-05
8.112792e-14,0.7104794,0.7104941,-1.470859e-05
8.709041e-14,0.7104783,0.7104952,-1.686558e-05
9.341599e-14,0.7104771,0.7104964,-1.93163e-05
1.001296e-13,0.7104757,0.7104978,-2.21001e-05
1.072574e-13,0.7104741,0.7104993,-2.526152e-05
1.148273e-13,0.7104723,0.7105011,-2.8851e-05
1.228691e-13,0.7104702,0.7105032,-3.292579e-05
1.31415e-13,0.7104679,0.7105055,-3.755103e-05
1.405001e-13,0.7104653,0.7105081,-4.280109e-05
1.50163e-13,0.7104623,0.7105111,-4.876118e-05
1.604464e-13,0.7104589,0.7105144,-5.552937e-05
1.713986e-13,0.7104551,0.7105183,-6.321908e-05
1.830737e-13,0.7104507,0.7105227,-7.196219e-05
1.955336e-13,0.7104457,0.7105276,-8.191292e-05
2.08849e-13,0.71044,0.7105333,-9.325261e-05
2.231012e-13,0.7104336,0.7105397,-0.0001061957
2.383838e-13,0.7104261,0.7105471,-0.000120997
2.548046e-13,0.7104177,0.7105556,-0.0001379605
2.724874e-13,0.7104079,0.7105653,-0.0001574498
2.915722e-13,0.7103967,0.7105766,-0.0001798993
3.122162e-13,0.7103837,0.7105895,-0.0002058267
3.345906e-13,0.7103687,0.7106045,-0.0002358427
3.588753e-13,0.7103512,0.7106219,-0.0002706583
3.852503e-13,0.710331,0.7106421,-0.0003110829
4.135387e-13,0.7103078,0.7106652,-0.0003574292
4.438828e-13,0.7102812,0.7106918,-0.0004105378
4.766199e-13,0.7102506,0.7107223,-0.0004717144
5.121584e-13,0.7102151,0.7107577,-0.0005426032
5.509889e-13,0.7101737,0.710799,-0.0006252742
5.930054e-13,0.7101259,0.7108467,-0.0007207106
6.385351e-13,0.7100708,0.7109017,-0.0008309401
6.878571e-13,0.7100071,0.7109652,-0.0009580682
7.412374e-13,0.7099338,0.7110382,-0.001104326
7.99197e-13,0.7098495,0.7111223,-0.00127283
8.623675e-13,0.709752,0.7112193,-0.001467302
9.315233e-13,0.7096393,0.7113315,-0.001692205
1e-12,0.709522,0.7114483,-0.001926246
1.01819e-12,0.7094905,0.7114796,-0.001989077
1.053231e-12,0.7094307,0.7115392,-0.002108492
1.093028e-12,0.7093642,0.7116052,-0.002241005
1.144641e-12,0.7092808,0.7116882,-0.002407406
1.242881e-12,0.7091312,0.7118366,-0.002705391
1.334274e-12,0.7090038,0.7119627,-0.002958881
1.422247e-12,0.7088927,0.7120725,-0.003179809
1.514021e-12,0.7087893,0.7121742,-0.003384853
1.608006e-12,0.7086973,0.7122643,-0.003566935
1.704241e-12,0.708618,0.7123415,-0.003723521
1.804017e-12,0.7085516,0.7124054,-0.003853839
1.907478e-12,0.7084996,0.7124546,-0.003955002
2.014761e-12,0.7084632,0.7124878,-0.004024586
2.126559e-12,0.7084433,0.7125043,-0.004060981
2.243571e-12,0.7084403,0.7125032,-0.004062901
2.366624e-12,0.7084547,0.7124844,-0.004029778
2.497158e-12,0.7084861,0.712448,-0.003961935
2.637489e-12,0.708534,0.7123946,-0.003860697
2.792056e-12,0.708597,0.7123254,-0.003728398
2.971227e-12,0.7086734,0.7122416,-0.003568197
3.20996e-12,0.70876,0.7121455,-0.003385537
3.451812e-12,0.7088065,0.7120899,-0.003283393
3.623083e-12,0.7088036,0.7120868,-0.003283206
3.7712e-12,0.7087711,0.7121146,-0.003343516
3.907153e-12,0.7087135,0.7121684,-0.003454904
4e-12,0.7086579,0.7122216,-0.003563679
4.121569e-12,0.708584,0.7122928,-0.003708801
4.256989e-12,0.7085075,0.7123669,-0.003859472
4.381286e-12,0.7084439,0.7124285,-0.003984579
4.576949e-12,0.7083588,0.7125116,-0.004152793
4.814092e-12,0.7082818,0.7125874,-0.004305613
5e-12,0.7082431,0.7126262,-0.004383033
5.068091e-12,0.7082253,0.7126442,-0.004418879
5.198849e-12,0.7081766,0.7126937,-0.004517115
5.327851e-12,0.7081076,0.7127637,-0.004656081
5.453753e-12,0.7080211,0.7128515,-0.004830399
5.587952e-12,0.7079104,0.7129639,-0.005053516
5.727367e-12,0.7077787,0.7130976,-0.005318874
5.875018e-12,0.7076256,0.7132529,-0.005627287
6.037114e-12,0.7074483,0.7134327,-0.005984367
6.226979e-12,0.7072394,0.7136447,-0.006405305
6.480377e-12,0.7069805,0.7139072,-0.006926668
6.709201e-12,0.7067856,0.7141048,-0.00731926
6.879137e-12,0.7066739,0.714218,-0.00754415
7.029204e-12,0.706604,0.7142889,-0.007684949
7.166993e-12,0.7065662,0.7143272,-0.00776093
7.296961e-12,0.7065552,0.7143384,-0.007783211
7.424225e-12,0.7065678,0.7143256,-0.007757852
7.550815e-12,0.7066029,0.71429,-0.007687118
7.678156e-12,0.7066599,0.7142322,-0.007572364
7.807603e-12,0.7067383,0.7141528,-0.007414495
7.940559e-12,0.7068377,0.7140519,-0.007214237
8.078907e-12,0.7069581,0.7139299,-0.006971843
8.225511e-12,0.7070997,0.7137863,-0.00668653
8.385416e-12,0.7072644,0.7136193,-0.006354959
8.570068e-12,0.7074577,0.7134233,-0.00596554
8.827606e-12,0.7077107,0.7131667,-0.00545591
9.076292e-12,0.7079141,0.7129604,-0.00504636
9.250912e-12,0.7080227,0.7128502,-0.004827506
9.403348e-12,0.708089,0.7127831,-0.004694099
9.5433e-12,0.7081234,0.7127482,-0.004624828
9.674369e-12,0.7081313,0.7127402,-0.004608874
9.802597e-12,0.708116,0.7127558,-0.004639821
9.930164e-12,0.7080784,0.7127939,-0.004715511
1.005848e-11,0.7080193,0.7128539,-0.004834632
1.018896e-11,0.707939,0.7129354,-0.004996365
1.032304e-11,0.7078379,0.713038,-0.00520002
1.046264e-11,0.7077162,0.7131615,-0.005445383
1.061072e-11,0.7075733,0.7133066,-0.005733318
1.077255e-11,0.7074075,0.7134748,-0.006067367
1.096029e-11,0.7072126,0.7136725,-0.006459908
1.122153e-11,0.7069598,0.7139291,-0.006969207
1.146432e-11,0.7067651,0.7141267,-0.007361588
1.163857e-11,0.7066589,0.7142346,-0.007575686
1.179157e-11,0.7065941,0.7143004,-0.007706321
1.193195e-11,0.7065609,0.7143342,-0.007773355
1.206386e-11,0.7065538,0.7143415,-0.007787712
1.219305e-11,0.7065699,0.7143254,-0.007755465
1.232166e-11,0.7066081,0.7142869,-0.007678763
1.245114e-11,0.7066677,0.7142266,-0.007558906
1.258295e-11,0.7067483,0.7141451,-0.007396724
1.271859e-11,0.7068496,0.7140425,-0.007192887
1.286011e-11,0.7069716,0.7139191,-0.006947547
1.301072e-11,0.7071146,0.7137743,-0.006659664
1.317628e-11,0.7072809,0.713606,-0.00632515
1.337112e-11,0.7074776,0.7134068,-0.005929232
1.36345e-11,0.7077225,0.7131589,-0.005436416
1.3863e-11,0.7078973,0.7129819,-0.005084614
1.403482e-11,0.707997,0.7128811,-0.004884163
1.418745e-11,0.7080576,0.7128198,-0.004762176
1.432753e-11,0.7080877,0.7127895,-0.004701775
1.446013e-11,0.7080925,0.7127849,-0.004692344
1.459025e-11,0.7080746,0.7128032,-0.004728638
1.471994e-11,0.708035,0.7128436,-0.004808587
1.485073e-11,0.7079744,0.7129053,-0.004930932
1.498407e-11,0.7078931,0.7129879,-0.005094807
1.512158e-11,0.7077916,0.7130911,-0.005299536
1.52655e-11,0.7076698,0.7132148,-0.005545007
1.541941e-11,0.7075272,0.7133596,-0.005832419
1.559014e-11,0.7073614,0.713528,-0.006166529
1.579594e-11,0.7071633,0.7137292,-0.006565871
1.606184e-11,0.7069333,0.7139628,-0.007029506
1.62749e-11,0.7067851,0.7141132,-0.007328075
1.6443e-11,0.7066988,0.714201,-0.00750216
1.659439e-11,0.7066485,0.7142522,-0.007603734
1.673365e-11,0.7066273,0.7142738,-0.007646556
1.686667e-11,0.7066305,0.7142708,-0.007640312
1.699767e-11,0.706656,0.7142451,-0.007589071
1.712852e-11,0.706703,0.7141976,-0.007494651
1.72608e-11,0.7067709,0.714129,-0.007358131
1.739601e-11,0.7068593,0.7140395,-0.007180271
1.753591e-11,0.706968,0.7139295,-0.006961562
1.768303e-11,0.7070971,0.7137989,-0.006701754
1.784158e-11,0.7072476,0.7136465,-0.006398852
1.802015e-11,0.7074231,0.7134689,-0.006045784
1.824555e-11,0.7076384,0.7132509,-0.005612426
1.851476e-11,0.7078629,0.7130238,-0.005160907
1.871105e-11,0.7079918,0.7128934,-0.00490161
1.887382e-11,0.7080699,0.7128145,-0.00474459
1.902263e-11,0.7081148,0.7127691,-0.004654281
1.916027e-11,0.7081323,0.7127517,-0.00461947
1.929336e-11,0.7081264,0.712758,-0.004631542
1.94252e-11,0.7080988,0.7127862,-0.004687348
1.955742e-11,0.7080504,0.7128356,-0.004785214
1.969167e-11,0.7079816,0.7129057,-0.004924093
1.98295e-11,0.7078929,0.712996,-0.005103143
1.997295e-11,0.7077845,0.7131063,-0.005321863
2.01251e-11,0.7076562,0.7132368,-0.00558066
2.029147e-11,0.7075066,0.7133889,-0.005882235
2.048486e-11,0.7073307,0.7135678,-0.006237096
2.075477e-11,0.707104,0.7137984,-0.006694413
2.100002e-11,0.7069368,0.7139685,-0.007031685
2.117792e-11,0.7068478,0.7140591,-0.007211289
2.133478e-11,0.706797,0.7141111,-0.007314068
2.147876e-11,0.7067757,0.7141331,-0.007357415
2.161446e-11,0.7067788,0.7141303,-0.007351406
2.174766e-11,0.706804,0.7141051,-0.007301012
2.188056e-11,0.7068504,0.7140585,-0.007208084
2.201478e-11,0.7069173,0.713991,-0.007073746
2.215194e-11,0.7070044,0.7139031,-0.006898691
2.229383e-11,0.7071115,0.7137949,-0.006683408
2.244305e-11,0.7072387,0.7136663,-0.006427671
2.260391e-11,0.7073869,0.7135164,-0.006129517
2.278524e-11,0.7075598,0.7133417,-0.005781907
2.3015e-11,0.7077723,0.7131268,-0.005354429
2.328883e-11,0.7079925,0.7129042,-0.004911785
2.34865e-11,0.7081171,0.7127784,-0.004661305
2.365093e-11,0.7081925,0.7127023,-0.00450989
2.380152e-11,0.7082355,0.712659,-0.004423501
2.394094e-11,0.7082517,0.712643,-0.004391278
2.407599e-11,0.7082452,0.71265,-0.004404829
2.420998e-11,0.7082174,0.7126785,-0.004461112
2.434459e-11,0.7081693,0.7127277,-0.00455845
2.448153e-11,0.7081013,0.712797,-0.004695775
2.462253e-11,0.7080139,0.7128861,-0.004872207
2.476985e-11,0.7079073,0.7129946,-0.005087239
2.492706e-11,0.7077814,0.7131227,-0.005341384
2.510093e-11,0.7076344,0.7132723,-0.005637929
2.530896e-11,0.7074595,0.7134503,-0.005990824
2.558368e-11,0.707253,0.7136604,-0.006407382
2.580613e-11,0.7071216,0.7137943,-0.006672762
2.597978e-11,0.7070489,0.7138685,-0.006819652
2.613595e-11,0.7070102,0.7139082,-0.006898051
2.62796e-11,0.7069989,0.71392,-0.006921076
2.641675e-11,0.7070108,0.7139084,-0.006897565
2.6552e-11,0.707044,0.7138751,-0.006831071
2.668735e-11,0.7070978,0.713821,-0.006723201
2.682457e-11,0.7071717,0.7137466,-0.006574884
2.696536e-11,0.7072653,0.7136521,-0.006386731
2.711183e-11,0.7073786,0.7135376,-0.006159016
2.726717e-11,0.7075119,0.713403,-0.005891023
2.743706e-11,0.7076669,0.7132464,-0.005579485
2.763483e-11,0.7078494,0.7130619,-0.00521255
2.791158e-11,0.7080861,0.7128228,-0.00473672
2.815922e-11,0.7082604,0.7126468,-0.004386441
2.834009e-11,0.7083566,0.7125499,-0.004193375
2.850003e-11,0.7084148,0.7124914,-0.004076511
2.864689e-11,0.7084439,0.7124624,-0.004018504
2.878563e-11,0.7084489,0.7124578,-0.004008958
2.892204e-11,0.7084325,0.7124749,-0.004042426
2.905842e-11,0.7083959,0.7125126,-0.004116775
2.919649e-11,0.7083396,0.7125702,-0.004230628
2.933807e-11,0.7082642,0.7126472,-0.004382994
2.948522e-11,0.7081701,0.7127432,-0.00457307
2.964107e-11,0.7080574,0.7128581,-0.004800717
2.981117e-11,0.7079253,0.7129929,-0.005067606
3.000828e-11,0.7077698,0.7131513,-0.005381581
3.028747e-11,0.7075676,0.7133574,-0.005789796
3.054235e-11,0.7074215,0.7135066,-0.006085137
3.072557e-11,0.707348,0.7135819,-0.006233835
3.088707e-11,0.70731,0.713621,-0.006310967
3.10354e-11,0.7072996,0.7136321,-0.006332484
3.117526e-11,0.7073123,0.7136199,-0.006307651
3.13128e-11,0.7073458,0.7135864,-0.006240585
3.145036e-11,0.7073996,0.7135324,-0.006132846
3.158973e-11,0.7074731,0.7134585,-0.00598539
3.173276e-11,0.707566,0.7133648,-0.005798738
3.188162e-11,0.7076783,0.7132515,-0.005573142
3.203962e-11,0.7078103,0.7131182,-0.005307865
3.221273e-11,0.7079638,0.7129633,-0.004999532
3.24152e-11,0.7081448,0.7127805,-0.00463574
3.269679e-11,0.7083768,0.7125462,-0.004169421
3.294191e-11,0.7085424,0.7123792,-0.003836813
3.312389e-11,0.708635,0.7122859,-0.003650868
3.32856e-11,0.7086911,0.7122295,-0.003538441
3.343415e-11,0.7087187,0.7122021,-0.003483381
3.357496e-11,0.7087229,0.7121984,-0.003475461
3.371365e-11,0.7087063,0.7122158,-0.003509531
3.385252e-11,0.7086698,0.7122533,-0.003583461
3.399343e-11,0.7086143,0.7123102,-0.003695848
3.41383e-11,0.7085403,0.7123859,-0.003845641
3.428947e-11,0.7084481,0.7124801,-0.004031999
3.445056e-11,0.7083378,0.7125926,-0.004254823
3.462839e-11,0.7082084,0.7127246,-0.004516172
3.484034e-11,0.7080548,0.7128813,-0.004826452
3.512462e-11,0.7078725,0.7130674,-0.005194819
3.535507e-11,0.7077598,0.7131827,-0.005422856
3.553399e-11,0.7077014,0.7132427,-0.005541218
3.569495e-11,0.7076748,0.7132704,-0.005595651
3.584307e-11,0.7076738,0.7132721,-0.00559834
3.598461e-11,0.7076945,0.7132517,-0.005557182
3.612444e-11,0.7077356,0.7132107,-0.005475094
3.626475e-11,0.7077963,0.7131498,-0.005353446
3.640749e-11,0.7078763,0.7130693,-0.005192991
3.655465e-11,0.7079754,0.7129695,-0.004994157
3.670881e-11,0.7080935,0.7128504,-0.00475691
3.687417e-11,0.7082314,0.7127112,-0.004479805
3.705895e-11,0.7083919,0.7125493,-0.004157353
3.728701e-11,0.7085862,0.7123532,-0.003766987
3.757455e-11,0.7088022,0.7121354,-0.003333182
3.778853e-11,0.7089296,0.7120071,-0.003077582
3.79628e-11,0.7090058,0.7119306,-0.002924781
3.812184e-11,0.7090504,0.711886,-0.0028356
3.826884e-11,0.709069,0.7118679,-0.002798872
3.841085e-11,0.7090659,0.7118717,-0.00280581
3.855187e-11,0.7090428,0.7118957,-0.002852944
3.86939e-11,0.7090007,0.7119391,-0.002938396
3.883899e-11,0.7089403,0.7120011,-0.003060879
3.898929e-11,0.708862,0.7120813,-0.003219316
3.914782e-11,0.7087662,0.7121792,-0.003412996
3.931976e-11,0.7086527,0.7122951,-0.0036424
3.95164e-11,0.7085194,0.7124314,-0.003911997
3.978005e-11,0.7083526,0.7126019,-0.004249383
3.996991e-11,0.7082506,0.7127063,-0.004455626
4.017098e-11,0.7081687,0.7127904,-0.004621684
4.034703e-11,0.7081243,0.7128363,-0.004712086
4.050314e-11,0.708109,0.7128526,-0.004743556
4.065186e-11,0.708117,0.7128452,-0.004728198
4.079575e-11,0.708146,0.7128166,-0.004670624
4.09381e-11,0.7081946,0.712768,-0.00457341
4.108157e-11,0.7082624,0.7126999,-0.004437555
4.122806e-11,0.708349,0.7126128,-0.00426383
4.137989e-11,0.7084542,0.7125067,-0.004052513
4.154027e-11,0.7085784,0.7123815,-0.003803092
4.171469e-11,0.7087228,0.7122359,-0.003513022
4.191542e-11,0.7088921,0.7120651,-0.003172958
4.219224e-11,0.7091113,0.711844,-0.002732712
4.238423e-11,0.7092437,0.7117105,-0.002466851
4.258146e-11,0.7093542,0.7115992,-0.002245038
4.275643e-11,0.7094257,0.7115275,-0.002101826
4.291226e-11,0.7094657,0.7114876,-0.002021866
4.306118e-11,0.709482,0.7114717,-0.001989709
4.320591e-11,0.7094772,0.7114774,-0.002000191
4.334951e-11,0.7094529,0.7115027,-0.00204987
4.349461e-11,0.70941,0.7115469,-0.002136873
4.364322e-11,0.7093494,0.7116091,-0.002259739
4.379781e-11,0.7092716,0.7116889,-0.002417324
4.396202e-11,0.7091769,0.7117858,-0.002608984
4.414237e-11,0.7090649,0.7119004,-0.002835516
4.43548e-11,0.7089325,0.7120359,-0.003103421
4.464894e-11,0.7087705,0.7122018,-0.003431276
4.489436e-11,0.7086703,0.7123048,-0.003634493
4.508054e-11,0.7086231,0.7123537,-0.003730665
4.52473e-11,0.7086059,0.712372,-0.003766138
4.540071e-11,0.7086129,0.7123657,-0.003752785
4.554698e-11,0.7086406,0.7123385,-0.003697946
4.569163e-11,0.7086876,0.7122916,-0.003604076
4.583711e-11,0.7087533,0.7122257,-0.003472335
4.598555e-11,0.7088376,0.712141,-0.00330333
4.613931e-11,0.7089403,0.7120376,-0.003097284
4.630157e-11,0.7090616,0.7119154,-0.002853826
4.647775e-11,0.7092026,0.7117733,-0.002570621
4.667988e-11,0.7093677,0.7116068,-0.002239005
4.6955e-11,0.7095796,0.7113932,-0.001813588
4.714925e-11,0.7097106,0.7112612,-0.001550655
4.735148e-11,0.7098218,0.7111494,-0.001327611
4.752996e-11,0.7098936,0.7110773,-0.001183768
4.768874e-11,0.7099342,0.7110369,-0.00110274
4.78404e-11,0.7099513,0.7110203,-0.001068939
4.798768e-11,0.7099476,0.7110247,-0.001077093
4.813385e-11,0.7099249,0.7110485,-0.001123629
4.828169e-11,0.7098841,0.7110907,-0.001206587
4.843332e-11,0.709826,0.7111504,-0.001324424
4.859145e-11,0.7097513,0.7112272,-0.00147591
4.87601e-11,0.7096602,0.7113205,-0.001660307
4.894677e-11,0.7095524,0.7114308,-0.001878407
4.917123e-11,0.7094244,0.711562,-0.002137675
4.947098e-11,0.7092783,0.7117119,-0.002433565
4.970441e-11,0.7091979,0.7117948,-0.002596945
4.988878e-11,0.7091616,0.7118326,-0.002670962
5.005592e-11,0.7091532,0.7118422,-0.002688996
5.02101e-11,0.7091674,0.7118286,-0.002661234
5.035839e-11,0.7092013,0.711795,-0.002593748
5.050567e-11,0.709254,0.7117423,-0.00248836
5.065431e-11,0.709325,0.7116711,-0.002346089
5.080664e-11,0.7094141,0.7115815,-0.002167365
5.096532e-11,0.7095213,0.7114735,-0.001952257
5.113417e-11,0.709647,0.7113469,-0.001699948
5.132034e-11,0.7097929,0.7111997,-0.001406787
5.154193e-11,0.7099663,0.7110249,-0.001058575
5.184424e-11,0.7101799,0.7108096,-0.0006297063
5.208583e-11,0.7103173,0.7106713,-0.0003540373
5.227349e-11,0.7103966,0.7105916,-0.0001950161
5.24429e-11,0.7104441,0.7105443,-0.0001001885
5.259902e-11,0.710466,0.7105228,-5.686496e-05
5.274877e-11,0.7104669,0.7105226,-5.565564e-05
5.28974e-11,0.7104491,0.7105414,-9.230715e-05
5.30474e-11,0.7104136,0.7105783,-0.0001646776
5.320117e-11,0.7103611,0.7106323,-0.0002712152
5.336146e-11,0.7102924,0.710703,-0.0004105995
5.353224e-11,0.7102079,0.7107897,-0.0005818122
5.372099e-11,0.7101075,0.7108926,-0.0007851296
5.394718e-11,0.7099884,0.7110148,-0.001026447
5.425251e-11,0.7098519,0.7111551,-0.00130325
5.449115e-11,0.7097781,0.7112313,-0.001453239
5.467877e-11,0.709747,0.7112639,-0.0015169
5.484882e-11,0.7097428,0.7112692,-0.001526376
5.500571e-11,0.7097605,0.7112521,-0.001491585
5.515665e-11,0.7097974,0.7112156,-0.001418254
5.530672e-11,0.7098525,0.7111605,-0.001307983
5.545842e-11,0.7099255,0.7110872,-0.0011617
5.561425e-11,0.7100162,0.710996,-0.0009797559
5.577715e-11,0.7101247,0.7108868,-0.0007620914
5.595149e-11,0.7102515,0.710759,-0.0005075905
5.614584e-11,0.7103988,0.7106104,-0.0002116185
5.638452e-11,0.7105765,0.7104313,0.0001452027
5.669335e-11,0.7107784,0.7102277,0.0005507238
5.692091e-11,0.7108954,0.71011,0.0007853658
5.710572e-11,0.7109646,0.7100407,0.0009239157
5.72749e-11,0.7110046,0.7100008,0.001003859
5.743154e-11,0.7110208,0.7099851,0.001035627
5.758344e-11,0.7110172,0.7099895,0.001027631
5.77351e-11,0.7109955,0.7100122,0.0009833022
5.788895e-11,0.7109569,0.7100522,0.0009046674
5.804766e-11,0.710902,0.7101087,0.0007932542
5.821447e-11,0.7108316,0.7101811,0.0006504307
5.839458e-11,0.710746,0.7102689,0.0004771011
5.859899e-11,0.7106448,0.7103727,0.0002721263
5.886559e-11,0.7105217,0.7104992,2.256224e-05
5.907257e-11,0.7104427,0.7105805,-0.0001378783
5.929129e-11,0.7103841,0.7106412,-0.0002570235
5.947987e-11,0.7103595,0.7106673,-0.000307809
5.964723e-11,0.7103602,0.7106675,-0.0003072879
5.980649e-11,0.7103817,0.7106464,-0.0002647142
5.996067e-11,0.710422,0.7106064,-0.0001843504
6.011381e-11,0.7104801,0.7105482,-6.811595e-05
6.026905e-11,0.7105557,0.7104723,8.337577e-05
6.042891e-11,0.7106485,0.7103789,0.0002696575
6.059675e-11,0.7107588,0.7102678,0.0004909476
6.077785e-11,0.7108872,0.7101383,0.0007489006
6.098312e-11,0.711037,0.7099872,0.001049822
6.124979e-11,0.7112233,0.7097993,0.001423956
6.145934e-11,0.7113533,0.7096682,0.001685165
6.168061e-11,0.7114658,0.7095549,0.001910866
6.187087e-11,0.711537,0.7094835,0.002053437
6.203975e-11,0.7115777,0.7094429,0.002134811
6.22004e-11,0.7115958,0.7094252,0.002170583
6.235594e-11,0.7115941,0.7094276,0.002166548
6.25105e-11,0.7115747,0.7094481,0.002126631
6.26673e-11,0.7115385,0.7094855,0.002053026
6.282896e-11,0.7114866,0.7095391,0.001947494
6.299901e-11,0.7114195,0.709608,0.00181152
6.318308e-11,0.7113379,0.7096918,0.001646119
6.33932e-11,0.7112413,0.709791,0.001450349
6.367393e-11,0.7111231,0.7099125,0.001210599
6.387712e-11,0.7110542,0.7099835,0.001070697
6.409359e-11,0.7110048,0.7100348,0.0009699772
6.428323e-11,0.7109865,0.7100543,0.0009322171
6.445186e-11,0.7109923,0.7100494,0.0009429564
6.461312e-11,0.7110181,0.710024,0.0009940873
6.476989e-11,0.711062,0.7099802,0.00108179
6.492606e-11,0.7111232,0.7099189,0.001204339
6.508491e-11,0.7112015,0.7098402,0.001361267
6.524922e-11,0.7112966,0.7097444,0.001552205
6.542286e-11,0.7114088,0.7096312,0.001777601
6.561232e-11,0.7115393,0.7094995,0.002039815
6.583255e-11,0.7116927,0.7093447,0.002348004
6.615211e-11,0.7118967,0.7091388,0.002757853
6.642599e-11,0.7120376,0.7089967,0.003040857
6.662751e-11,0.712114,0.7089199,0.003194121
6.680746e-11,0.712159,0.7088749,0.003284072
6.697324e-11,0.7121795,0.7088547,0.003324784
6.713135e-11,0.7121802,0.7088546,0.003325603
6.728853e-11,0.7121634,0.7088722,0.003291222
6.744781e-11,0.7121304,0.7089065,0.003223906
6.761209e-11,0.7120818,0.7089564,0.003125399
6.778502e-11,0.7120186,0.7090214,0.002997219
6.797235e-11,0.7119413,0.7091007,0.002840599
6.818662e-11,0.7118497,0.7091947,0.00265499
6.847543e-11,0.7117377,0.7093099,0.00242782
6.86827e-11,0.7116743,0.7093752,0.002299081
6.890049e-11,0.7116313,0.70942,0.00221124
6.909222e-11,0.7116178,0.7094346,0.002183153
6.926317e-11,0.7116272,0.7094259,0.00220134
6.942693e-11,0.711656,0.7093975,0.002258506
6.958659e-11,0.7117023,0.7093512,0.002351086
6.974607e-11,0.7117653,0.7092878,0.002477517
6.99088e-11,0.711845,0.7092076,0.002637416
7.007787e-11,0.7119412,0.7091106,0.002830512
7.025775e-11,0.7120541,0.7089966,0.003057482
7.045646e-11,0.7121855,0.708864,0.003321485
7.069482e-11,0.7123417,0.7087061,0.003635617
7.102107e-11,0.7125314,0.7085145,0.004016953
7.127059e-11,0.7126453,0.7083997,0.004245581
7.146769e-11,0.71271,0.7083345,0.00437545
7.164724e-11,0.7127467,0.7082978,0.004448824
7.18133e-11,0.7127607,0.7082842,0.004476495
7.197395e-11,0.7127561,0.7082893,0.004466829
7.213468e-11,0.7127349,0.7083114,0.004423473
7.229848e-11,0.712698,0.7083495,0.004348584
7.246866e-11,0.7126464,0.7084025,0.004243868
7.264966e-11,0.7125808,0.7084699,0.004110882
7.284937e-11,0.7125017,0.708551,0.00395063
7.30882e-11,0.712408,0.7086472,0.00376082
7.341782e-11,0.7123021,0.7087561,0.003546041
7.36712e-11,0.7122517,0.7088083,0.003443447
7.387047e-11,0.7122371,0.708824,0.003413025
7.405189e-11,0.7122457,0.708816,0.00342973
7.421966e-11,0.7122734,0.7087885,0.003484838
7.438194e-11,0.7123179,0.7087439,0.003574001
7.45444e-11,0.7123789,0.7086826,0.003696329
7.471012e-11,0.712456,0.7086049,0.003851127
7.488259e-11,0.7125492,0.7085108,0.004038334
7.506651e-11,0.7126587,0.7084001,0.004258603
7.527048e-11,0.7127862,0.7082712,0.004515028
7.551791e-11,0.7129386,0.7081171,0.004821471
7.585131e-11,0.713118,0.7079356,0.005182382
7.609812e-11,0.7132203,0.7078322,0.005388103
7.629631e-11,0.7132782,0.7077739,0.00550429
7.647795e-11,0.7133096,0.7077424,0.005567128
7.664633e-11,0.7133194,0.7077329,0.005586496
7.68101e-11,0.7133115,0.7077413,0.005570146
7.697459e-11,0.7132875,0.7077661,0.005521355
7.714292e-11,0.7132485,0.7078062,0.005442232
7.731886e-11,0.7131953,0.7078608,0.005334481
7.750769e-11,0.7131287,0.707929,0.005199661
7.771978e-11,0.7130491,0.7080106,0.005038508
7.798729e-11,0.7129541,0.7081079,0.004846181
7.821842e-11,0.7128869,0.7081771,0.004709799
7.846092e-11,0.7128406,0.7082249,0.004615679
7.866476e-11,0.712826,0.7082405,0.004585529
7.884571e-11,0.7128341,0.7082329,0.004601202
7.90175e-11,0.7128609,0.7082061,0.004654782
7.918385e-11,0.7129045,0.7081624,0.004742063
7.934988e-11,0.712964,0.7081024,0.004861522
7.951944e-11,0.7130392,0.7080265,0.005012669
7.969609e-11,0.7131299,0.7079347,0.005195201
7.988507e-11,0.7132366,0.7078268,0.005409808
8.009625e-11,0.7133609,0.707701,0.005659914
8.035847e-11,0.7135108,0.7075491,0.00596176
8.069961e-11,0.7136769,0.7073809,0.006296082
8.093977e-11,0.7137642,0.7072925,0.006471716
