gen,idx,total_index,L5,NF5,NM5,W5,LCAP,NMCAP,WCAp,IRL,NML,NTL,L34,W34,NM34,NF34,VB,L12,NF12,NM12,W12,Fosc_Hz,PD_W,V1pk_V,V1rms_V,PN_100k_dBc,PN_1M_dBc,FOM_100k,FOM_1M,cost
-1,0,1,4.897828e-07,1,7,9.547672e-06,6.758462e-06,9,8.272179e-06,3.04214e-05,1,3,4.807927e-07,6.020411e-06,7,4,0.8796904,2.654902e-07,2,6,8.516489e-06,4.049751e+09,0.005761481,1.384017,0.6920086,-82.45903,-110.3151,-167.0023,-174.8583,0.03010926
-1,1,2,4.159724e-07,4,10,7.556908e-06,8.810287e-06,5,7.35531e-06,3.599101e-05,1,2,3.394193e-07,6.097937e-06,5,3,1.064041,4.843156e-07,5,8,8.027111e-06,4.602787e+09,0.01220267,1.525439,0.7627194,-90.18886,-116.6109,-172.5847,-179.0068,0.05248432
-1,2,3,4.800572e-07,2,9,9.388278e-06,6.733447e-06,3,8.353848e-06,4.26978e-05,1,1,4.242444e-07,5.783623e-06,9,3,0.7823799,2.68444e-07,2,8,8.737248e-06,8.903282e+09,0.008847933,1.353433,0.6767166,-77.78693,-105.2058,-167.3095,-174.7284,0.5561304
-1,3,4,3.807656e-07,2,9,5.627889e-06,6.802419e-06,9,8.452469e-06,3.116705e-05,1,6,4.004015e-07,7.093455e-06,8,4,0.8517594,3.151797e-07,2,7,5.46603e-06,1.880168e+09,0.008818767,1.88392,0.9419602,-100.5738,-123.467,-176.6037,-179.4968,0.4453249
-1,4,5,4.401412e-07,4,6,7.881025e-06,5.112768e-06,9,5.709949e-06,3.189018e-05,1,5,3.793107e-07,9.548206e-06,5,4,1.078712,2.512967e-07,1,8,9.566481e-06,2.639644e+09,0.01338443,2.00245,1.001225,-94.915,-119.4082,-172.0799,-176.5731,0.4395413
-1,5,6,2.38425e-07,3,8,9.356663e-06,9.123568e-06,2,8.513472e-06,3.101691e-05,1,9,3.282393e-07,7.904108e-06,8,2,1.065729,2.663653e-07,2,8,7.059406e-06,1.394373e+09,0.01458057,2.104408,1.052204,-91.57069,-117.202,-162.8205,-168.4518,0.8840218
-1,6,7,3.227646e-07,4,9,5.344926e-06,8.296284e-06,10,9.163636e-06,3.779457e-05,1,10,4.943943e-07,5.575181e-06,6,3,1.035946,1.834765e-07,2,9,8.567792e-06,8.928626e+08,0.009477802,2.006131,1.003066,-101.633,-125.6202,-170.8816,-174.8688,0.7826221
-1,7,8,2.645004e-07,2,8,8.636558e-06,8.845255e-06,4,5.281942e-06,3.941342e-05,1,5,1.985903e-07,9.848815e-06,9,4,1.133164,4.754058e-07,3,9,8.779353e-06,1.740598e+09,0.02867011,2.080438,1.040219,-94.21517,-120.033,-164.4548,-170.2727,4.051204
-1,8,9,4.541426e-07,1,9,9.19589e-06,5.735951e-06,9,6.138414e-06,4.56525e-05,1,5,3.346363e-07,7.883886e-06,9,4,0.8269864,3.183285e-07,3,7,7.443325e-06,1.863128e+09,0.006629415,1.802007,0.9010036,-92.8891,-119.4403,-170.0792,-176.6304,0.4246517
-1,9,10,4.715807e-07,1,9,9.846422e-06,9.93358e-06,8,8.884974e-06,4.676385e-05,1,3,3.93954e-07,7.149278e-06,6,4,0.8142057,4.807474e-07,4,10,5.837592e-06,2.720011e+09,0.00626557,1.349541,0.6747706,-81.01356,-109.1712,-161.7354,-169.893,0.1979323
-1,10,11,3.817841e-07,4,8,5.569069e-06,7.175151e-06,4,8.926409e-06,4.212222e-05,1,3,2.008583e-07,6.17163e-06,6,1,0.8089544,2.140079e-07,1,9,9.416348e-06,5.094814e+09,0.007907374,1.894835,0.9474173,-89.9094,-115.389,-175.0716,-180.5513,0.0692864
-1,11,12,4.702539e-07,3,6,7.878249e-06,9.928463e-06,3,6.382051e-06,3.256744e-05,1,2,2.1949e-07,6.676218e-06,9,5,1.174648,4.58e-07,3,6,8.270158e-06,5.282095e+09,0.01915656,1.851885,0.9259426,-93.25994,-117.6296,-174.8929,-179.2626,0.8947336
-1,12,13,1.872962e-07,1,9,5.439915e-06,6.185172e-06,1,5.850592e-06,3.736089e-05,1,3,2.599667e-07,5.031833e-06,6,4,0.8101192,4.109322e-07,4,7,9.990366e-06,3.945979e+09,0.007232418,1.633005,0.8165026,-68.74636,-97.61706,-152.0766,-160.9473,5.724158
-1,13,14,4.743351e-07,3,6,5.216017e-06,9.322284e-06,9,5.124314e-06,4.61624e-05,1,5,2.008536e-07,7.000758e-06,7,1,0.8759928,3.567475e-07,2,6,8.612272e-06,2.409019e+09,0.006706652,1.893061,0.9465303,-95.24553,-120.4566,-174.6173,-179.8283,0.3270986
-1,14,15,3.953455e-07,3,10,9.614253e-06,7.13135e-06,2,8.642917e-06,4.119737e-05,1,6,4.748339e-07,9.135869e-06,7,3,1.177324,3.34563e-07,2,9,7.539361e-06,1.807567e+09,0.0141162,2.055782,1.027891,-97.36277,-120.9338,-171.0075,-174.5785,0.7050152
-1,15,16,2.194066e-07,3,10,5.941565e-06,9.866248e-06,5,6.280944e-06,3.506467e-05,1,6,3.560127e-07,8.44284e-06,6,5,1.042496,2.302094e-07,3,9,9.427438e-06,1.571372e+09,0.0247717,2.065435,1.032718,-94.75592,-120.5265,-164.7419,-170.5125,2.785593
-1,16,17,4.859461e-07,3,7,9.387188e-06,7.068518e-06,9,6.640033e-06,3.726623e-05,1,7,2.408926e-07,9.18092e-06,9,4,1.103524,4.854372e-07,4,6,6.053401e-06,nil,0.02033339,nil,nil,nil,nil,1e+12,1e+12,3e+12
-1,17,18,4.967585e-07,2,9,7.699551e-06,9.270336e-06,1,7.549267e-06,4.008119e-05,1,9,2.636764e-07,5.241125e-06,9,4,0.9541746,4.166674e-07,2,6,5.337961e-06,1.37095e+09,0.01040263,2.104737,1.052369,-94.02776,-118.2705,-166.5968,-170.8395,0.6828663
-1,18,19,3.800108e-07,4,9,9.076615e-06,7.317598e-06,5,7.89355e-06,3.498256e-05,1,4,3.235245e-07,8.209873e-06,7,3,0.9361893,4.504407e-07,3,7,6.774903e-06,2.911469e+09,0.01564424,1.982818,0.9914092,-97.45061,-120.5948,-174.7893,-177.9335,0.5868723
-1,19,20,4.910848e-07,3,6,6.168143e-06,8.152746e-06,2,5.408236e-06,3.168541e-05,1,4,3.026542e-07,9.651865e-06,10,1,1.038449,4.307923e-07,3,6,6.812181e-06,3.943297e+09,0.008874793,1.919293,0.9596467,-93.6963,-117.1684,-176.1319,-179.6041,0.1162572
-1,20,21,4.114488e-07,3,8,5.858958e-06,5.95535e-06,10,8.929024e-06,4.209648e-05,1,3,1.878115e-07,5.91554e-06,6,3,0.9498699,3.270893e-07,2,8,7.706506e-06,3.589512e+09,0.01348267,1.914003,0.9570016,-93.78786,-119.2532,-173.5908,-179.0561,0.2689946
-1,21,22,2.828977e-07,3,9,8.524248e-06,6.802522e-06,9,8.577397e-06,3.003004e-05,1,3,2.18177e-07,9.99618e-06,10,4,1.054659,2.071034e-07,4,8,9.352515e-06,3.039334e+09,0.04173254,2.018232,1.009116,-93.6716,-119.5848,-167.1224,-173.0356,10.3331
-1,22,23,3.285736e-07,3,6,7.443518e-06,8.356273e-06,4,5.477195e-06,3.23082e-05,1,4,3.984833e-07,6.756846e-06,8,1,0.856218,2.949211e-07,3,5,5.37304e-06,4.42894e+09,0.005538075,1.796516,0.8982578,-91.90046,-116.0651,-177.3929,-181.5576,0.04831813
-1,23,24,3.319674e-07,4,6,7.971006e-06,8.625748e-06,3,6.312999e-06,3.804337e-05,1,2,1.999e-07,5.661724e-06,8,3,0.8655299,2.040207e-07,2,8,5.852519e-06,6.881421e+09,0.01676579,1.984141,0.9920703,-86.17756,-112.5328,-170.6869,-177.0421,0.6839428
-1,24,25,2.878395e-07,3,8,5.098794e-06,8.84292e-06,2,5.663252e-06,3.009248e-05,1,6,2.099961e-07,7.956213e-06,5,4,1.134966,3.960465e-07,3,5,9.688726e-06,2.278941e+09,0.01829758,2.085785,1.042892,-91.30385,-116.8811,-165.8346,-171.4119,1.127135
-1,25,26,4.830302e-07,2,5,5.045784e-06,7.134048e-06,7,7.797455e-06,4.367086e-05,1,8,2.730207e-07,9.458715e-06,6,4,0.9277367,2.241078e-07,3,8,6.352436e-06,1.201625e+09,0.005714212,1.917829,0.9589146,-98.21496,-122.5721,-172.2408,-176.5979,0.64727
-1,26,27,3.339561e-07,1,9,7.874252e-06,8.30177e-06,10,6.972508e-06,4.031667e-05,1,9,3.555062e-07,7.851841e-06,9,4,1.033582,4.665372e-07,2,6,7.274599e-06,9.429653e+08,0.01052062,2.022893,1.011447,-100.9509,-124.9939,-170.2204,-174.2634,0.7763792
-1,27,28,4.850477e-07,5,6,6.219819e-06,9.446694e-06,4,9.759342e-06,3.568619e-05,1,5,4.477715e-07,8.812007e-06,10,5,1.037521,3.349825e-07,3,8,9.39411e-06,1.640721e+09,0.0196757,1.977756,0.9888779,-102.5457,-125.4606,-173.9071,-176.822,1.480074
-1,28,29,2.062673e-07,2,9,8.15271e-06,8.997017e-06,7,7.367318e-06,3.85917e-05,1,8,4.059013e-07,5.273724e-06,8,4,0.8808349,4.809384e-07,3,8,9.461505e-06,1.071158e+09,0.01373801,2.032052,1.016026,-100.4042,-124.6806,-169.622,-173.8984,0.8761203
-1,29,30,4.606993e-07,2,7,8.569857e-06,9.495686e-06,3,8.099345e-06,4.076144e-05,1,3,2.23035e-07,7.966351e-06,6,2,0.9351276,4.675992e-07,2,6,6.861056e-06,4.628315e+09,0.00898007,1.90314,0.9515701,-92.75978,-116.855,-176.5354,-180.6307,0.0753063
-1,30,31,3.696026e-07,4,6,6.492248e-06,8.851805e-06,8,5.009934e-06,3.12221e-05,1,6,4.058965e-07,8.223041e-06,7,4,1.18437,2.395264e-07,4,6,9.029445e-06,1.730695e+09,0.01845915,2.025064,1.012532,-98.28395,-122.3827,-170.3862,-174.485,1.256449
-1,31,32,2.695589e-07,5,10,7.071779e-06,7.515564e-06,3,8.889377e-06,4.829015e-05,1,9,1.896955e-07,7.65587e-06,8,4,1.040961,4.461619e-07,3,7,9.168714e-06,nil,0.0318224,nil,nil,nil,nil,1e+12,1e+12,3e+12
-1,32,33,3.647617e-07,2,7,6.416535e-06,9.276851e-06,9,5.629847e-06,4.641273e-05,1,9,1.851299e-07,9.462815e-06,6,5,1.148058,3.598389e-07,3,6,6.69936e-06,nil,0.01725085,nil,nil,nil,nil,1e+12,1e+12,3e+12
-1,33,34,2.899179e-07,2,6,6.868959e-06,9.174622e-06,8,5.598532e-06,3.963009e-05,1,7,4.807869e-07,7.397376e-06,6,2,1.158636,3.389342e-07,1,9,8.113194e-06,1.736559e+09,0.006501465,1.930052,0.9650259,-99.5926,-122.4736,-176.2563,-179.1373,0.4989971
-1,34,35,4.445529e-07,5,7,9.213793e-06,8.939862e-06,7,8.84316e-06,4.34509e-05,1,3,4.415464e-07,7.699586e-06,8,1,1.119264,4.727691e-07,5,8,5.173049e-06,3.189005e+09,0.006789294,1.494295,0.7471474,-93.86234,-119.2659,-175.6172,-181.0208,0.1219286
-1,35,36,3.200038e-07,2,8,6.887355e-06,8.798859e-06,9,7.640961e-06,4.335706e-05,1,6,3.325082e-07,5.016308e-06,7,2,0.9721513,2.452064e-07,2,6,9.86201e-06,1.827139e+09,0.00839367,1.927647,0.9638237,-99.46777,-123.0134,-175.4637,-179.0094,0.4745535
-1,36,37,4.464048e-07,2,6,8.249238e-06,9.358402e-06,7,8.854653e-06,4.384536e-05,1,8,2.845862e-07,8.303227e-06,6,3,0.8990566,3.534147e-07,2,6,5.350565e-06,1.269392e+09,0.008316406,1.999559,0.9997794,-100.006,-123.3264,-172.8785,-176.1989,0.6599079
-1,37,38,1.91121e-07,3,8,7.556706e-06,7.995377e-06,10,9.416693e-06,3.18549e-05,1,1,2.518282e-07,5.7079e-06,9,3,0.8902201,3.482147e-07,3,5,6.483008e-06,7.725231e+09,0.0164019,1.49246,0.7462301,-92.53474,-117.2664,-178.144,-182.8757,0.6748122
-1,38,39,2.184559e-07,4,5,7.235034e-06,6.547065e-06,3,5.270676e-06,4.2813e-05,1,5,4.53869e-07,9.000116e-06,7,3,0.9319889,4.894815e-07,1,7,9.252342e-06,2.44452e+09,0.009618782,2.00657,1.003285,-98.45274,-120.7753,-176.3854,-178.708,0.3651701
-1,39,40,2.259119e-07,3,9,6.839688e-06,8.402927e-06,8,9.62082e-06,4.984371e-05,1,4,1.847737e-07,7.959365e-06,7,4,1.026936,4.741608e-07,5,9,9.866939e-06,nil,nil,nil,nil,nil,nil,1e+12,1e+12,4e+12
-1,40,41,3.763996e-07,3,7,7.347947e-06,6.666678e-06,9,9.606219e-06,4.475511e-05,1,10,2.144265e-07,8.339051e-06,6,4,1.002714,3.346834e-07,2,7,7.037749e-06,nil,0.01681618,nil,nil,nil,nil,1e+12,1e+12,3e+12
-1,41,42,2.821951e-07,4,9,6.671388e-06,6.091661e-06,3,9.989816e-06,4.667489e-05,1,10,3.83887e-07,5.622534e-06,8,2,0.9835186,1.97408e-07,3,7,9.878219e-06,9.948919e+08,0.01162105,2.100561,1.050281,-95.47905,-120.8079,-164.7821,-170.1109,0.8217243
-1,42,43,2.57296e-07,2,10,6.745665e-06,9.271472e-06,2,9.978608e-06,3.831763e-05,1,4,4.190621e-07,9.770003e-06,8,2,1.07113,4.924904e-07,3,10,9.872479e-06,2.393174e+09,0.01379751,1.897666,0.9488332,-99.72277,-122.5981,-175.9042,-178.7796,0.476226
-1,43,44,3.161936e-07,1,10,5.313759e-06,6.105567e-06,6,6.166055e-06,4.480087e-05,1,8,2.149395e-07,7.802059e-06,10,2,0.978613,2.848604e-07,2,8,6.617052e-06,1.419834e+09,0.009180667,2.059371,1.029685,-92.17065,-118.2554,-165.5867,-171.6714,0.6435028
-1,44,45,3.610707e-07,1,8,6.564575e-06,5.357729e-06,4,8.432216e-06,4.570334e-05,1,4,4.138096e-07,6.197947e-06,9,4,0.8333161,4.253314e-07,1,9,9.999358e-06,2.723092e+09,0.005101919,1.699236,0.8496182,-83.91167,-111.9427,-165.5356,-173.5667,0.2150154
-1,45,46,4.32294e-07,2,9,9.488023e-06,9.303476e-06,7,5.966373e-06,3.737448e-05,1,4,4.807419e-07,6.832662e-06,10,1,0.7557772,2.510399e-07,2,7,9.542214e-06,3.207294e+09,0.005750558,1.686879,0.8434397,-95.69358,-119.6007,-178.2193,-182.1263,0.1348576
-1,46,47,4.725044e-07,3,6,8.223656e-06,9.030409e-06,9,7.359964e-06,4.982458e-05,1,6,4.061581e-07,8.285936e-06,7,1,0.9273291,2.460452e-07,4,6,6.998329e-06,1.645023e+09,0.006485799,1.853006,0.926503,-101.3811,-124.497,-177.5849,-180.7008,0.4966531
-1,47,48,2.556629e-07,2,9,5.881325e-06,7.59576e-06,7,6.168142e-06,4.06398e-05,1,4,4.466845e-07,8.912158e-06,6,3,1.18613,4.748304e-07,2,9,6.966688e-06,2.682375e+09,0.0109246,1.914067,0.9570337,-99.46177,-121.9313,-177.6481,-180.1176,0.2895751
-1,48,49,2.431016e-07,3,10,9.519683e-06,5.87168e-06,3,9.554819e-06,4.136801e-05,1,8,3.969275e-07,9.142745e-06,5,4,1.007154,2.412473e-07,2,6,7.125131e-06,1.365554e+09,0.01534343,2.10264,1.05132,-92.50769,-118.0303,-163.3546,-168.8773,0.9672299
-1,49,50,4.621313e-07,1,9,8.575247e-06,9.399314e-06,2,5.574655e-06,4.698082e-05,1,4,4.068397e-07,6.8943e-06,8,2,0.8816545,3.150476e-07,3,8,6.664938e-06,3.021228e+09,0.006438489,1.876588,0.9382941,-94.31672,-118.4465,-175.8325,-179.9623,0.2100436
0,0,51,4.897828e-07,1,7,9.547672e-06,6.758462e-06,9,8.272179e-06,3.04214e-05,1,3,4.807927e-07,6.020411e-06,7,4,0.8796904,2.654902e-07,2,6,8.516489e-06,4.049751e+09,0.005761481,1.384018,0.6920089,-82.45982,-110.3158,-167.003,-174.8591,0.03010928
0,1,52,3.285736e-07,3,6,7.443518e-06,8.356273e-06,4,5.477195e-06,3.23082e-05,1,4,3.984833e-07,6.756846e-06,8,1,0.856218,2.949211e-07,3,5,5.37304e-06,4.42894e+09,0.005538075,1.796516,0.8982578,-91.90046,-116.0651,-177.3929,-181.5576,0.04831813
0,2,53,4.159724e-07,4,10,7.556908e-06,8.810287e-06,5,7.35531e-06,3.599101e-05,1,2,3.394193e-07,6.097937e-06,5,3,1.064041,4.843156e-07,5,8,8.027111e-06,4.60278e+09,0.01220267,1.525442,0.7627211,-90.16162,-116.5811,-172.5575,-178.9769,0.05248456
0,3,54,2.406109e-07,3,8,8.250795e-06,7.860306e-06,5,8.488679e-06,3.783479e-05,1,6,3.784074e-07,8.453173e-06,7,3,1.113133,3.87378e-07,2,8,6.970457e-06,1.843341e+09,0.01443563,2.034144,1.017072,-97.75473,-121.2709,-171.4725,-174.9886,0.712689
0,4,55,2.243469e-07,2,6,7.008739e-06,8.638805e-06,6,6.868525e-06,4.49162e-05,1,4,4.087981e-07,7.937856e-06,8,3,0.8515926,2.606923e-07,4,7,8.999378e-06,2.298697e+09,0.01164122,1.916901,0.9584505,-97.00044,-121.9774,-173.5701,-178.547,0.3860148
0,5,56,4.734906e-07,3,6,7.228828e-06,5.686711e-06,9,6.118673e-06,4.741356e-05,1,5,3.104839e-07,8.221346e-06,7,1,0.9147352,2.873538e-07,1,6,7.572288e-06,2.807166e+09,0.005836674,1.927514,0.9637571,-95.36985,-119.2081,-176.6736,-180.5118,0.2636524
0,6,57,2.51862e-07,4,5,7.131932e-06,8.929013e-06,5,8.797356e-06,3.94232e-05,1,7,4.644458e-07,7.48791e-06,7,5,1.055649,3.656937e-07,2,9,8.577429e-06,1.266906e+09,0.01607482,2.043373,1.021686,-99.76956,-123.6799,-169.763,-173.6734,1.050003
0,7,58,3.285736e-07,3,6,7.443518e-06,6.591922e-06,4,5.477195e-06,3.23082e-05,1,6,3.984833e-07,6.756846e-06,8,1,0.995663,2.949211e-07,3,5,5.37304e-06,2.961875e+09,0.005768199,1.919349,0.9596744,-93.56438,-117.2694,-175.3853,-179.0903,0.2346055
0,8,59,2.562063e-07,5,6,6.875476e-06,6.446778e-06,3,5.490879e-06,3.757833e-05,1,6,4.118962e-07,7.16384e-06,7,4,0.8773284,3.265908e-07,2,8,6.682846e-06,2.01741e+09,0.01403879,2.063725,1.031863,-95.62725,-119.619,-170.2498,-174.2416,0.6504339
0,9,60,4.61656e-07,3,8,8.911018e-06,9.043113e-06,2,8.059687e-06,3.126575e-05,1,6,3.184842e-07,8.622075e-06,9,2,1.049285,2.854551e-07,2,8,9.892772e-06,2.201362e+09,0.0156174,2.063632,1.031816,-94.41429,-118.9086,-169.332,-173.8264,0.7600608
0,10,61,3.74289e-07,2,5,7.968194e-06,9.161014e-06,4,6.055822e-06,3.256357e-05,1,4,3.551713e-07,7.367004e-06,7,2,0.9288006,4.63927e-07,3,5,6.269595e-06,3.711402e+09,0.007027818,1.831526,0.9157632,-95.27311,-118.5346,-178.1957,-181.4571,0.1076895
0,11,62,4.943493e-07,2,9,8.674746e-06,6.076745e-06,6,5.771553e-06,3.904249e-05,1,4,4.261486e-07,7.431563e-06,10,1,0.857223,2.871449e-07,2,8,8.084281e-06,3.441702e+09,0.006647324,1.831196,0.9155981,-94.70127,-118.4091,-177.2103,-180.9181,0.1373243
0,12,63,4.092079e-07,2,9,5.364351e-06,7.879463e-06,7,6.753602e-06,4.337577e-05,1,2,3.409542e-07,8.932582e-06,6,3,1.111535,3.922655e-07,2,8,9.315802e-06,4.753439e+09,0.01162738,1.743666,0.8718328,-94.44894,-118.5262,-177.3343,-181.4116,0.05376616
0,13,64,4.689727e-07,4,7,7.339064e-06,7.455768e-06,6,8.885951e-06,4.30745e-05,1,3,2.02914e-07,7.849589e-06,5,1,1.182286,2.212951e-07,1,10,7.439169e-06,4.529907e+09,0.008913223,1.87758,0.9387899,-92.07724,-117.1984,-175.6987,-180.8198,0.06906753
0,14,65,4.751542e-07,1,6,7.46865e-06,7.755446e-06,8,5.514803e-06,4.384936e-05,1,7,3.831317e-07,7.229435e-06,6,4,0.91925,4.27242e-07,3,9,8.671338e-06,1.29743e+09,0.004924523,1.753724,0.8768619,-92.34473,-119.5522,-167.6828,-174.8902,0.5691574
0,15,66,4.43088e-07,5,6,8.811519e-06,6.803288e-06,8,7.772404e-06,3.451516e-05,1,4,3.998498e-07,9.388597e-06,6,2,1.097725,4.65505e-07,3,8,6.464809e-06,2.869341e+09,0.01053795,1.839581,0.9197907,-98.67543,-121.5716,-177.6035,-180.4997,0.2258894
0,16,67,3.800108e-07,4,9,9.076615e-06,8.429921e-06,4,7.89355e-06,3.498256e-05,1,4,3.235245e-07,5.503602e-06,7,3,0.9361893,4.504407e-07,3,7,6.774903e-06,3.150192e+09,0.0124413,1.947315,0.9736575,-96.85886,-119.985,-175.8769,-179.0031,0.2760516
0,17,68,3.492447e-07,1,10,7.374508e-06,5.550563e-06,6,6.335491e-06,3.98432e-05,1,8,2.664834e-07,7.539068e-06,10,3,0.9286728,2.936904e-07,2,8,7.17033e-06,6.688446e+08,0.01019888,4.636081e-06,2.318041e-06,-66.46366,-66.49372,-132.8846,-112.9147,1124.417
0,18,69,4.458059e-07,1,8,8.098139e-06,6.308022e-06,7,8.097841e-06,4.075914e-05,1,5,3.209527e-07,7.869172e-06,7,3,0.9702254,4.672034e-07,2,6,9.602235e-06,2.206522e+09,0.00755711,1.865179,0.9325896,-98.22906,-121.7549,-176.3197,-179.8455,0.3614276
0,19,70,2.937338e-07,2,8,6.109003e-06,8.958471e-06,5,5.784016e-06,4.176238e-05,1,4,2.417205e-07,6.815557e-06,6,1,0.8248453,2.697755e-07,3,9,8.299105e-06,3.067993e+09,0.007393527,1.822885,0.9114424,-94.42977,-119.3667,-175.4783,-180.4153,0.1861209
0,20,71,4.669377e-07,1,6,8.256287e-06,7.594871e-06,9,9.111097e-06,4.5772e-05,1,6,3.911503e-07,7.959999e-06,10,4,0.9249891,3.794289e-07,3,7,8.789474e-06,1.323315e+09,0.00573469,1.66512,0.83256,-91.31358,-119.0287,-166.1618,-173.8769,0.5449236
0,21,72,2.611007e-07,5,6,6.577533e-06,6.473655e-06,9,8.638211e-06,3.365797e-05,1,6,3.695567e-07,7.057436e-06,7,4,0.92279,3.214724e-07,2,7,6.459202e-06,1.845244e+09,0.01435416,2.003003,1.001501,-98.1312,-121.9177,-171.8825,-175.669,0.6906889
0,22,73,2.821951e-07,4,9,6.671388e-06,6.091661e-06,3,8.026069e-06,4.667489e-05,1,10,3.83887e-07,5.622534e-06,6,2,0.9835186,1.97408e-07,3,7,7.580189e-06,5.745187e+08,0.008983897,1.184846e-05,5.924232e-06,-69.222,-72.51152,-134.8734,-118.163,757.3958
0,23,74,2.712315e-07,1,9,7.374799e-06,7.996138e-06,3,8.923002e-06,4.676069e-05,1,10,3.896227e-07,8.748843e-06,7,5,0.9268772,2.483464e-07,4,10,8.417715e-06,7.135048e+08,0.01162564,2.065165,1.032582,-95.29339,-122.4198,-161.7072,-168.8336,0.8983644
0,24,75,4.181096e-07,3,9,8.819769e-06,8.857363e-06,6,6.884912e-06,3.695526e-05,1,3,3.528639e-07,6.663048e-06,8,3,1.058067,3.45654e-07,2,5,9.271267e-06,3.951345e+09,0.01303805,1.911429,0.9557145,-95.90674,-119.515,-176.6895,-180.2977,0.2050126
0,25,76,3.814935e-07,1,6,6.275545e-06,7.519713e-06,5,6.486775e-06,3.590988e-05,1,3,2.022139e-07,6.266815e-06,7,1,0.8407603,2.637972e-07,3,7,7.135035e-06,5.070773e+09,0.003646977,1.401518,0.7007592,-73.29871,-101.7361,-161.7809,-170.2183,0.0
0,26,77,2.55686e-07,2,8,6.041628e-06,8.218771e-06,4,7.948999e-06,3.069023e-05,1,4,4.458261e-07,9.145162e-06,6,4,1.185889,4.889767e-07,3,9,7.687241e-06,2.683703e+09,0.01424821,1.88376,0.94188,-99.643,-122.393,-176.6801,-179.4301,0.450507
0,27,78,3.53926e-07,3,8,6.27589e-06,8.46455e-06,8,7.80393e-06,4.255748e-05,1,5,3.012655e-07,5.120865e-06,7,1,0.9118843,2.365558e-07,2,5,9.750153e-06,2.502898e+09,0.005775032,1.789098,0.8945492,-97.521,-121.5013,-177.8743,-181.8546,0.2764667
0,28,79,4.184728e-07,3,8,6.577783e-06,8.65397e-06,5,7.478088e-06,3.334271e-05,1,4,3.110157e-07,6.960866e-06,9,2,1.08497,4.319942e-07,4,9,7.217241e-06,2.718185e+09,0.01376527,1.894738,0.947369,-98.3699,-121.7381,-175.6676,-179.0359,0.4092887
0,29,80,3.953455e-07,5,10,9.614253e-06,7.13135e-06,2,8.642917e-06,4.119737e-05,1,6,4.748339e-07,9.135869e-06,7,3,1.177324,3.34563e-07,5,9,7.539361e-06,1.455186e+09,0.01812444,2.037863,1.018932,-100.5733,-123.8389,-171.249,-174.5146,1.282884
0,30,81,4.055518e-07,3,6,7.28113e-06,6.077864e-06,9,6.809134e-06,3.18796e-05,1,6,3.871126e-07,8.114036e-06,6,4,0.9196837,3.089894e-07,2,8,7.203455e-06,1.949422e+09,0.0114518,1.974815,0.9874075,-99.16232,-122.3707,-174.3717,-177.5801,0.483872
0,31,82,2.352233e-07,1,8,5.935584e-06,5.843488e-06,2,6.407376e-06,4.451816e-05,1,4,4.219589e-07,5.456522e-06,7,5,0.8243663,3.188612e-07,5,8,9.992402e-06,2.272645e+09,0.006426653,1.635759,0.8178797,-75.74153,-104.5227,-154.7923,-163.5735,0.2956964
0,32,83,4.313778e-07,4,9,7.687553e-06,6.134166e-06,9,8.924828e-06,4.218257e-05,1,1,3.128802e-07,7.426816e-06,7,1,0.8436506,2.819928e-07,4,10,5.439863e-06,7.991881e+09,0.008294024,1.068717,0.5343587,-82.24674,-109.9049,-171.1121,-178.7703,0.3215292
0,33,84,3.858416e-07,3,6,8.145425e-06,8.831227e-06,3,7.678307e-06,4.252328e-05,1,8,2.49913e-07,7.763977e-06,7,3,0.8657073,2.832234e-07,1,10,5.426416e-06,1.532532e+09,0.01108887,2.08088,1.04044,-92.52314,-117.662,-165.7825,-170.9213,0.6341179
0,34,85,4.960344e-07,3,8,7.366705e-06,8.342887e-06,9,8.128854e-06,4.033099e-05,1,10,4.715756e-07,6.965131e-06,6,3,1.029772,4.644463e-07,2,7,7.491685e-06,9.043615e+08,0.008256342,2.023418,1.011709,-103.5106,-125.8804,-173.4696,-175.8394,0.7866993
0,35,86,2.135226e-07,4,9,6.205216e-06,6.167316e-06,7,8.799741e-06,3.90295e-05,1,5,4.338187e-07,7.616015e-06,8,3,1.057232,4.807989e-07,1,10,7.831366e-06,2.210322e+09,0.01126065,1.961601,0.9808007,-100.0245,-122.4531,-176.398,-178.8266,0.4118992
0,36,87,3.122076e-07,3,9,6.897208e-06,8.900668e-06,6,5.886477e-06,3.129515e-05,1,6,2.466721e-07,7.019732e-06,8,2,0.8514283,3.887494e-07,3,5,9.666921e-06,2.141457e+09,0.01349917,2.020178,1.010089,-95.55165,-120.0405,-170.8628,-175.3516,0.5596352
0,37,88,4.743351e-07,3,6,5.216017e-06,9.322284e-06,10,5.124314e-06,4.61624e-05,1,5,2.008536e-07,7.000758e-06,7,1,0.8759928,3.567475e-07,2,6,8.612272e-06,2.342789e+09,0.006706652,1.880584,0.9402921,-95.7818,-120.9368,-174.9114,-180.0664,0.3367338
0,38,89,2.429756e-07,2,7,5.480705e-06,7.510174e-06,6,7.782103e-06,3.69296e-05,1,7,3.217689e-07,9.285123e-06,6,4,1.001906,2.506655e-07,3,9,7.565161e-06,1.40455e+09,0.01525543,2.04496,1.02248,-93.24242,-119.9155,-164.3589,-171.032,0.9170658
