time_s,X_V,Y_V,Vdiff_V
0.0,1.045691,1.045691,0.0
9.622249e-15,1.045691,1.045691,-2.202421e-07
1.085042e-14,1.045691,1.045691,-2.515936e-07
1.330675e-14,1.045691,1.045691,-3.215809e-07
1.587172e-14,1.045691,1.045691,-4.063251e-07
1.836734e-14,1.045691,1.045691,-5.004263e-07
2.128676e-14,1.045691,1.045691,-6.250828e-07
2.43991e-14,1.045691,1.045691,-7.752116e-07
2.763216e-14,1.045691,1.045691,-9.499181e-07
3.099322e-14,1.04569,1.045692,-1.151732e-06
3.44781e-14,1.04569,1.045692,-1.382655e-06
3.810602e-14,1.04569,1.045692,-1.646458e-06
4.190196e-14,1.04569,1.045692,-1.947997e-06
4.588995e-14,1.04569,1.045692,-2.292881e-06
5.009552e-14,1.04569,1.045692,-2.687742e-06
5.454527e-14,1.045689,1.045693,-3.140342e-06
5.926725e-14,1.045689,1.045693,-3.659766e-06
6.423881e-14,1.045689,1.045693,-4.250183e-06
6.946967e-14,1.045689,1.045693,-4.9196e-06
7.498271e-14,1.045688,1.045694,-5.678617e-06
8.080032e-14,1.045688,1.045694,-6.539081e-06
8.694719e-14,1.045687,1.045695,-7.514631e-06
9.344852e-14,1.045687,1.045695,-8.620641e-06
1.003297e-13,1.045686,1.045696,-9.874339e-06
1.076168e-13,1.045685,1.045697,-1.129511e-05
1.153372e-13,1.045685,1.045697,-1.29048e-05
1.235195e-13,1.045684,1.045698,-1.472804e-05
1.321944e-13,1.045683,1.045699,-1.679271e-05
1.413948e-13,1.045681,1.045701,-1.913043e-05
1.511562e-13,1.04568,1.045702,-2.177716e-05
1.615178e-13,1.045679,1.045703,-2.477396e-05
1.72523e-13,1.045677,1.045705,-2.816796e-05
1.842202e-13,1.045675,1.045707,-3.201347e-05
1.966641e-13,1.045673,1.045709,-3.637346e-05
2.099168e-13,1.04567,1.045712,-4.132131e-05
2.240493e-13,1.045668,1.045714,-4.694313e-05
2.391433e-13,1.045664,1.045718,-5.334044e-05
2.55293e-13,1.045661,1.045721,-6.063374e-05
2.726071e-13,1.045657,1.045726,-6.896663e-05
2.912107e-13,1.045652,1.04573,-7.851099e-05
3.112476e-13,1.045646,1.045736,-8.947284e-05
3.328803e-13,1.04564,1.045742,-0.000102099
3.562899e-13,1.045633,1.045749,-0.0001166836
3.816723e-13,1.045624,1.045758,-0.0001335736
4.092299e-13,1.045614,1.045768,-0.0001531712
4.391599e-13,1.045603,1.045779,-0.0001759312
4.712605e-13,1.04559,1.045792,-0.0002020348
5.055779e-13,1.045575,1.045807,-0.0002318599
5.424931e-13,1.045558,1.045824,-0.000266131
5.824728e-13,1.045538,1.045844,-0.0003057711
6.260629e-13,1.045515,1.045867,-0.0003519349
6.730628e-13,1.045489,1.045894,-0.0004050871
7.237312e-13,1.045458,1.045924,-0.0004662287
7.785354e-13,1.045423,1.04596,-0.000536733
8.376901e-13,1.045382,1.046,-0.0006177808
9.016793e-13,1.045336,1.046047,-0.0007110304
9.508396e-13,1.045298,1.046085,-0.000786479
1e-12,1.045259,1.046124,-0.0008651117
1.017115e-12,1.045245,1.046138,-0.0008927754
1.048246e-12,1.04522,1.046163,-0.0009427259
1.082634e-12,1.045193,1.04619,-0.0009972663
1.129119e-12,1.045157,1.046226,-0.001069821
1.216394e-12,1.04509,1.046292,-0.001202023
1.319935e-12,1.045016,1.046367,-0.001351361
1.422833e-12,1.044946,1.046437,-0.001490924
1.529303e-12,1.044879,1.046504,-0.001625228
1.640087e-12,1.044815,1.046568,-0.001753267
1.753744e-12,1.044755,1.046627,-0.001871508
1.870821e-12,1.044701,1.04668,-0.001978827
1.992474e-12,1.044653,1.046728,-0.002074342
2.118103e-12,1.044612,1.046768,-0.002155666
2.248194e-12,1.044579,1.046801,-0.002221421
2.383367e-12,1.044554,1.046824,-0.002270303
2.523983e-12,1.044538,1.046839,-0.002301036
2.670761e-12,1.044532,1.046844,-0.002312715
2.824597e-12,1.044535,1.04684,-0.002304794
2.986984e-12,1.044548,1.046825,-0.002277156
3.160264e-12,1.04457,1.0468,-0.002230158
3.348377e-12,1.044602,1.046766,-0.002164717
3.559272e-12,1.044641,1.046724,-0.002082333
3.815346e-12,1.044689,1.046673,-0.001984533
4e-12,1.044718,1.046642,-0.001923783
4.049383e-12,1.044727,1.046632,-0.001905193
4.148149e-12,1.044748,1.046609,-0.001860887
4.265019e-12,1.044781,1.046576,-0.001795111
4.397684e-12,1.044825,1.046529,-0.001704106
4.58327e-12,1.0449,1.046453,-0.001552429
4.791635e-12,1.044997,1.046354,-0.00135655
5e-12,1.045103,1.046246,-0.001143149
5.062258e-12,1.045132,1.046216,-0.001083767
5.183597e-12,1.045182,1.046166,-0.0009836811
5.28924e-12,1.045215,1.046132,-0.0009166693
5.500527e-12,1.045251,1.046096,-0.0008448813
5.649855e-12,1.045251,1.046096,-0.0008453703
5.782204e-12,1.045233,1.046114,-0.0008814044
5.915725e-12,1.045198,1.046149,-0.0009510274
6.045847e-12,1.045149,1.046199,-0.001049792
6.177852e-12,1.045085,1.046264,-0.001179303
6.313211e-12,1.045005,1.046345,-0.001340205
6.452647e-12,1.04491,1.046442,-0.001532356
6.597834e-12,1.044799,1.046555,-0.001756588
6.750931e-12,1.044671,1.046685,-0.002014162
6.915635e-12,1.044525,1.046833,-0.002308125
7.099482e-12,1.044357,1.047004,-0.002646525
7.323613e-12,1.044154,1.04721,-0.003056114
7.629477e-12,1.043898,1.04747,-0.003571554
7.848132e-12,1.043741,1.047629,-0.003888696
8.022255e-12,1.043636,1.047736,-0.004099492
8.180362e-12,1.04356,1.047813,-0.004252104
8.324248e-12,1.043509,1.047864,-0.00435504
8.461249e-12,1.043478,1.047897,-0.004418896
8.59515e-12,1.043464,1.047911,-0.004447798
8.727295e-12,1.043466,1.047909,-0.004443305
8.858879e-12,1.043484,1.047891,-0.004406365
8.990732e-12,1.043518,1.047856,-0.004337597
9.123602e-12,1.043568,1.047806,-0.004237506
9.258339e-12,1.043633,1.04774,-0.00410645
9.395945e-12,1.043714,1.047658,-0.003944591
9.537683e-12,1.043809,1.047561,-0.003751801
9.685276e-12,1.043921,1.047448,-0.003527441
9.841295e-12,1.044049,1.047319,-0.003269913
1.00101e-11,1.044195,1.04717,-0.002975473
1.020074e-11,1.044364,1.046999,-0.002634427
1.044164e-11,1.044574,1.046786,-0.002211094
1.064126e-11,1.044738,1.04662,-0.001882005
1.085928e-11,1.044897,1.046459,-0.001562306
1.104077e-11,1.045008,1.046346,-0.001338209
1.119892e-11,1.045086,1.046267,-0.00118046
1.134685e-11,1.045142,1.04621,-0.001068638
1.148686e-11,1.045177,1.046174,-0.0009971697
1.162263e-11,1.045195,1.046156,-0.0009612635
1.175638e-11,1.045196,1.046155,-0.0009587392
1.188921e-11,1.045182,1.04617,-0.0009885069
1.202206e-11,1.045151,1.046201,-0.001049835
1.215578e-11,1.045105,1.046248,-0.001142187
1.229121e-11,1.045044,1.04631,-0.001265164
1.242936e-11,1.044968,1.046387,-0.001418545
1.257145e-11,1.044877,1.046479,-0.001602379
1.271914e-11,1.04477,1.046588,-0.001817157
1.287489e-11,1.044648,1.046712,-0.002064214
1.304274e-11,1.044508,1.046854,-0.002346727
1.323084e-11,1.044346,1.047019,-0.002672808
1.346276e-11,1.044149,1.047219,-0.003070342
1.367584e-11,1.043978,1.047392,-0.003414352
1.390488e-11,1.043815,1.047558,-0.0037424
1.409002e-11,1.043705,1.04767,-0.003964929
1.425106e-11,1.043628,1.047748,-0.004120732
1.440097e-11,1.043574,1.047803,-0.004229919
1.45423e-11,1.043539,1.047838,-0.004298623
1.467928e-11,1.043523,1.047855,-0.004331977
1.481417e-11,1.043523,1.047855,-0.004332151
1.494811e-11,1.043539,1.047839,-0.004300233
1.508209e-11,1.04357,1.047807,-0.004236936
1.521696e-11,1.043617,1.04776,-0.004142781
1.535358e-11,1.043679,1.047697,-0.004018154
1.5493e-11,1.043756,1.047619,-0.003863251
1.563646e-11,1.043848,1.047526,-0.003677991
1.578571e-11,1.043956,1.047417,-0.003461827
1.594328e-11,1.044079,1.047292,-0.003213312
1.611347e-11,1.04422,1.047149,-0.002929024
1.630503e-11,1.044383,1.046984,-0.00260013
1.654461e-11,1.044585,1.04678,-0.002194983
1.675109e-11,1.044748,1.046614,-0.001866905
1.697577e-11,1.044905,1.046455,-0.001549794
1.716074e-11,1.045014,1.046344,-0.001330446
1.732181e-11,1.04509,1.046267,-0.001176551
1.747224e-11,1.045144,1.046212,-0.001068104
1.761444e-11,1.045178,1.046178,-0.0009994087
1.775235e-11,1.045195,1.046161,-0.0009656069
1.788827e-11,1.045196,1.04616,-0.0009645429
1.802331e-11,1.045181,1.046176,-0.000995128
1.815849e-11,1.04515,1.046207,-0.001056631
1.829469e-11,1.045105,1.046253,-0.001148511
1.84328e-11,1.045044,1.046314,-0.001270361
1.857391e-11,1.044969,1.046391,-0.001421964
1.871938e-11,1.044879,1.046482,-0.001603381
1.887105e-11,1.044774,1.046589,-0.001815165
1.903176e-11,1.044653,1.046712,-0.002058826
1.920639e-11,1.044514,1.046852,-0.002338086
1.940545e-11,1.044353,1.047016,-0.002663093
1.96659e-11,1.044148,1.047224,-0.003075741
1.985617e-11,1.04401,1.047365,-0.003354896
2.006843e-11,1.043874,1.047503,-0.003629025
2.025063e-11,1.043778,1.047601,-0.003823649
2.040975e-11,1.043711,1.047669,-0.003957165
2.055965e-11,1.043666,1.047714,-0.004048184
2.070227e-11,1.04364,1.047741,-0.004101236
2.084087e-11,1.043631,1.047751,-0.004120207
2.097771e-11,1.043637,1.047744,-0.004106958
2.111387e-11,1.04366,1.047722,-0.004062446
2.125036e-11,1.043697,1.047684,-0.003987318
2.138809e-11,1.043749,1.047631,-0.003882032
2.152803e-11,1.043816,1.047563,-0.003746907
2.167132e-11,1.043898,1.04748,-0.003582041
2.181948e-11,1.043995,1.047382,-0.003387189
2.19746e-11,1.044107,1.047269,-0.00316149
2.213999e-11,1.044236,1.047139,-0.002902822
2.232169e-11,1.044383,1.046989,-0.002605996
2.25341e-11,1.044557,1.046813,-0.00225586
2.284845e-11,1.0448,1.046567,-0.00176711
2.310551e-11,1.044972,1.046392,-0.001419648
2.329475e-11,1.045078,1.046285,-0.001206609
2.346301e-11,1.045153,1.046209,-0.001055185
2.361579e-11,1.045204,1.046157,-0.0009529287
2.37593e-11,1.045236,1.046125,-0.000889863
2.389908e-11,1.04525,1.046111,-0.0008605012
2.403695e-11,1.045249,1.046112,-0.0008630474
2.417419e-11,1.045232,1.046129,-0.0008964783
2.431185e-11,1.045201,1.046161,-0.0009601408
2.445076e-11,1.045155,1.046208,-0.001053499
2.459191e-11,1.045094,1.04627,-0.001176149
2.473646e-11,1.045018,1.046346,-0.001327885
2.488595e-11,1.044929,1.046438,-0.001508812
2.504254e-11,1.044824,1.046544,-0.001719605
2.520964e-11,1.044704,1.046666,-0.001962111
2.539353e-11,1.044565,1.046807,-0.002241069
2.560946e-11,1.044402,1.046973,-0.002570854
2.593645e-11,1.044171,1.047208,-0.003036683
2.618834e-11,1.044019,1.047362,-0.0033432
2.637661e-11,1.043926,1.047456,-0.003530306
2.654537e-11,1.043862,1.047522,-0.003660239
2.669833e-11,1.043821,1.047564,-0.003743098
2.684255e-11,1.043798,1.047587,-0.003788526
2.698328e-11,1.043792,1.047593,-0.003801025
2.71222e-11,1.043802,1.047584,-0.003782116
2.726066e-11,1.043826,1.047559,-0.003732659
2.739967e-11,1.043866,1.047519,-0.003653194
2.754011e-11,1.04392,1.047464,-0.00354417
2.768301e-11,1.043989,1.047395,-0.003405873
2.782961e-11,1.044072,1.04731,-0.00323836
2.798158e-11,1.04417,1.047211,-0.003041307
2.81413e-11,1.044283,1.047097,-0.002813668
2.831267e-11,1.044412,1.046965,-0.00255288
2.850319e-11,1.044562,1.046814,-0.002252454
2.873295e-11,1.044741,1.046632,-0.001891392
2.906337e-11,1.044978,1.046392,-0.001413363
2.929687e-11,1.045122,1.046247,-0.001125388
2.948047e-11,1.045214,1.046153,-0.0009387406
2.964741e-11,1.04528,1.046086,-0.0008058506
2.979907e-11,1.045323,1.046043,-0.0007190558
2.99435e-11,1.045349,1.046017,-0.000668451
3.008495e-11,1.045358,1.046008,-0.0006502116
3.022487e-11,1.045352,1.046014,-0.0006628877
3.036462e-11,1.04533,1.046036,-0.0007055844
3.050517e-11,1.045295,1.046072,-0.0007776904
3.064745e-11,1.045245,1.046123,-0.0008786893
3.079257e-11,1.04518,1.046189,-0.001008225
3.094191e-11,1.045102,1.046268,-0.001166169
3.109734e-11,1.045009,1.046362,-0.001352795
3.126169e-11,1.044902,1.046471,-0.001569159
3.143976e-11,1.044779,1.046597,-0.001818096
3.164163e-11,1.044635,1.046743,-0.00210754
3.190067e-11,1.044456,1.046925,-0.002469188
3.210169e-11,1.044327,1.047056,-0.002728756
3.232525e-11,1.044202,1.047183,-0.00298036
3.251433e-11,1.044117,1.04727,-0.003153298
3.267932e-11,1.044059,1.047328,-0.003268671
3.283439e-11,1.044022,1.047366,-0.003343332
3.298171e-11,1.044003,1.047385,-0.00338182
3.312493e-11,1.044001,1.047388,-0.003387824
3.326646e-11,1.044013,1.047376,-0.003363012
3.340748e-11,1.04404,1.047349,-0.003308261
3.354909e-11,1.044082,1.047306,-0.003224149
3.369232e-11,1.044138,1.047249,-0.00311108
3.383829e-11,1.044209,1.047178,-0.002969307
3.398838e-11,1.044294,1.047092,-0.00279882
3.414445e-11,1.044393,1.046992,-0.00259918
3.430926e-11,1.044507,1.046876,-0.002369108
3.448745e-11,1.044638,1.046743,-0.002105448
3.468865e-11,1.04479,1.04659,-0.001799806
3.494327e-11,1.044978,1.046399,-0.001420645
3.515092e-11,1.045122,1.046253,-0.001131789
3.538054e-11,1.045262,1.046112,-0.0008497157
3.557225e-11,1.045359,1.046013,-0.0006539034
3.573938e-11,1.045426,1.045945,-0.0005184823
3.589609e-11,1.045473,1.045898,-0.0004250025
3.604471e-11,1.045501,1.045869,-0.000368443
3.618917e-11,1.045513,1.045858,-0.0003445164
3.63319e-11,1.04551,1.045861,-0.0003512476
3.647414e-11,1.045492,1.045879,-0.0003875975
3.661702e-11,1.045459,1.045912,-0.0004528452
3.676159e-11,1.045413,1.045959,-0.0005464462
3.690901e-11,1.045353,1.046021,-0.0006679933
3.70607e-11,1.045279,1.046096,-0.0008173037
3.721862e-11,1.045191,1.046185,-0.0009945702
3.738568e-11,1.045089,1.046289,-0.001200728
3.756686e-11,1.044971,1.046409,-0.001438428
3.777282e-11,1.044833,1.046549,-0.001715322
3.803977e-11,1.044661,1.046724,-0.002063247
3.823943e-11,1.044542,1.046845,-0.002302499
3.846308e-11,1.044427,1.046962,-0.002534477
3.865392e-11,1.044349,1.047042,-0.002693321
3.882056e-11,1.044297,1.047094,-0.002797171
3.897756e-11,1.044265,1.047127,-0.002861865
3.912697e-11,1.04425,1.047142,-0.002891593
3.927239e-11,1.044251,1.047141,-0.002889718
3.941625e-11,1.044267,1.047125,-0.00285776
3.955977e-11,1.044298,1.047094,-0.00279654
3.97041e-11,1.044343,1.047049,-0.002706595
3.985033e-11,1.044402,1.04699,-0.002588289
3.999969e-11,1.044474,1.046916,-0.002441824
4.015372e-11,1.044561,1.046828,-0.002267109
4.031456e-11,1.044662,1.046726,-0.002063541
4.048548e-11,1.044779,1.046608,-0.00182948
4.067233e-11,1.044912,1.046473,-0.001560812
4.088851e-11,1.045069,1.046314,-0.001245694
4.119105e-11,1.045277,1.046103,-0.000825421
4.148007e-11,1.045452,1.045927,-0.000475034
4.168313e-11,1.045553,1.045824,-0.0002717534
4.186013e-11,1.045623,1.045754,-0.0001309984
4.202201e-11,1.04567,1.045706,-3.621417e-05
4.217297e-11,1.045698,1.045677,2.064468e-05
4.231983e-11,1.04571,1.045665,4.558119e-05
4.246489e-11,1.045708,1.045667,4.047833e-05
4.260953e-11,1.045691,1.045685,6.369899e-06
4.275497e-11,1.04566,1.045716,-5.606601e-05
4.290225e-11,1.045615,1.045762,-0.0001462678
4.305257e-11,1.045557,1.045821,-0.0002638004
4.320744e-11,1.045486,1.045894,-0.0004084532
4.336899e-11,1.0454,1.045981,-0.000580399
4.354043e-11,1.045301,1.046082,-0.0007805994
4.372744e-11,1.045186,1.046198,-0.001011894
4.394276e-11,1.045052,1.046335,-0.001282951
4.423727e-11,1.044877,1.046513,-0.001635872
4.444169e-11,1.044768,1.046623,-0.001855339
4.465498e-11,1.044672,1.046721,-0.00204921
4.484263e-11,1.044606,1.046788,-0.002182262
4.500823e-11,1.044565,1.046831,-0.002265849
4.516508e-11,1.044541,1.046854,-0.002312916
4.531566e-11,1.044535,1.046862,-0.002327126
4.546291e-11,1.044543,1.046854,-0.002311008
4.560909e-11,1.044565,1.046831,-0.002265745
4.575541e-11,1.044602,1.046794,-0.002192028
4.590303e-11,1.044653,1.046743,-0.002090315
4.605318e-11,1.044717,1.046678,-0.001960895
4.620725e-11,1.044795,1.046599,-0.001803855
4.636713e-11,1.044887,1.046506,-0.001618899
4.653553e-11,1.044993,1.046398,-0.001405012
4.6717e-11,1.045115,1.046275,-0.001159586
4.692063e-11,1.045256,1.046132,-0.0008756692
4.717339e-11,1.045429,1.045957,-0.0005283392
4.73951e-11,1.045571,1.045813,-0.0002429365
4.763889e-11,1.045708,1.045675,3.324805e-05
4.783815e-11,1.045801,1.045581,0.0002199282
4.801163e-11,1.045864,1.045516,0.0003479917
4.817385e-11,1.045908,1.045472,0.0004351505
4.832737e-11,1.045933,1.045447,0.0004866103
4.847668e-11,1.045943,1.045437,0.0005067392
4.862435e-11,1.045939,1.045441,0.0004974671
4.877174e-11,1.04592,1.04546,0.0004598343
4.892011e-11,1.045888,1.045493,0.0003945655
4.907064e-11,1.045842,1.04554,0.0003022216
4.922467e-11,1.045783,1.0456,0.0001832221
4.938396e-11,1.045711,1.045673,3.773785e-05
4.955096e-11,1.045626,1.04576,-0.0001345112
4.972962e-11,1.045526,1.045861,-0.0003347782
4.992738e-11,1.045411,1.045978,-0.0005668469
5.016346e-11,1.045274,1.046118,-0.0008436859
5.051495e-11,1.045089,1.046306,-0.001217514
5.076556e-11,1.044981,1.046416,-0.001435558
5.095994e-11,1.044916,1.046482,-0.001566405
5.113651e-11,1.044874,1.046524,-0.00165018
5.129687e-11,1.044853,1.046547,-0.001694082
5.144955e-11,1.044847,1.046553,-0.001705689
5.159934e-11,1.044856,1.046544,-0.001687745
5.174791e-11,1.044879,1.04652,-0.001641341
5.189679e-11,1.044916,1.046483,-0.001567062
5.204718e-11,1.044967,1.046432,-0.001465307
5.220025e-11,1.045031,1.046367,-0.001336389
5.235752e-11,1.045108,1.046289,-0.001180378
5.252099e-11,1.0452,1.046196,-0.000996955
5.269365e-11,1.045305,1.04609,-0.000785014
5.288061e-11,1.045426,1.045967,-0.0005416676
5.309257e-11,1.045566,1.045825,-0.0002589303
5.336507e-11,1.045742,1.045647,9.505135e-05
5.357332e-11,1.045867,1.045521,0.0003458107
5.380738e-11,1.045989,1.045397,0.0005927368
5.400595e-11,1.046075,1.04531,0.0007645358
5.417934e-11,1.046133,1.045252,0.0008810687
5.434269e-11,1.046172,1.045213,0.0009591155
5.449821e-11,1.046194,1.04519,0.001003043
5.464978e-11,1.0462,1.045184,0.001016576
5.48e-11,1.046193,1.045191,0.001001501
5.495024e-11,1.046172,1.045213,0.0009588052
5.51018e-11,1.046137,1.045248,0.0008891995
5.5256e-11,1.04609,1.045297,0.0007932279
5.541434e-11,1.046029,1.045358,0.0006712812
5.557885e-11,1.045956,1.045433,0.0005234611
5.575254e-11,1.04587,1.04552,0.0003493081
5.594048e-11,1.045769,1.045622,0.0001470602
5.61533e-11,1.045652,1.045741,-8.884937e-05
5.64258e-11,1.045507,1.045889,-0.0003818635
5.663674e-11,1.045404,1.045994,-0.000589125
5.687374e-11,1.045306,1.046093,-0.0007870725
5.707412e-11,1.045242,1.046159,-0.0009169097
5.724906e-11,1.045202,1.046199,-0.0009969683
5.741381e-11,1.045181,1.046222,-0.00104083
5.757061e-11,1.045175,1.046228,-0.001052441
5.772346e-11,1.045184,1.046219,-0.001034741
5.7875e-11,1.045207,1.046196,-0.0009889788
5.802663e-11,1.045243,1.046159,-0.0009158718
5.817968e-11,1.045293,1.046109,-0.0008158635
5.833552e-11,1.045356,1.046045,-0.0006892342
5.849573e-11,1.045432,1.045968,-0.0005360613
5.866244e-11,1.045522,1.045878,-0.0003560101
5.883888e-11,1.045625,1.045773,-0.0001479382
5.90306e-11,1.045744,1.045653,9.118461e-05
5.924968e-11,1.045882,1.045512,0.0003700219
5.954014e-11,1.046059,1.045333,0.0007264284
5.974908e-11,1.046176,1.045215,0.0009610938
5.997721e-11,1.046287,1.045103,0.00118349
6.017503e-11,1.046364,1.045025,0.001339813
6.03488e-11,1.046416,1.044972,0.001444477
6.051319e-11,1.04645,1.044938,0.001512554
6.067055e-11,1.046468,1.04492,0.001548046
6.082437e-11,1.046471,1.044917,0.001554141
6.097719e-11,1.04646,1.044928,0.001532434
6.113041e-11,1.046436,1.044952,0.001483853
6.128539e-11,1.046399,1.04499,0.001409081
6.144357e-11,1.04635,1.045041,0.001308637
6.160669e-11,1.046287,1.045104,0.001182867
6.177715e-11,1.046212,1.045181,0.001031764
6.195872e-11,1.046124,1.04527,0.0008545901
6.215825e-11,1.046022,1.045374,0.0006487413
6.239233e-11,1.045902,1.045496,0.0004052351
6.274841e-11,1.045733,1.045667,6.595186e-05
6.302199e-11,1.045628,1.045775,-0.0001467083
6.322681e-11,1.045568,1.045836,-0.0002676776
6.341088e-11,1.045531,1.045873,-0.0003421679
6.357814e-11,1.045513,1.045892,-0.0003784534
6.373645e-11,1.045511,1.045895,-0.0003835755
6.389161e-11,1.045523,1.045883,-0.0003603857
6.404561e-11,1.045548,1.045858,-0.0003099503
6.42001e-11,1.045586,1.045819,-0.0002328373
6.435646e-11,1.045638,1.045767,-0.0001294077
6.451607e-11,1.045702,1.045702,5.727492e-08
6.468068e-11,1.045779,1.045624,0.0001555376
6.485275e-11,1.04587,1.045532,0.0003374886
6.503614e-11,1.045974,1.045427,0.0005473656
6.523795e-11,1.046094,1.045305,0.0007891305
6.54755e-11,1.046236,1.045161,0.001075243
6.584332e-11,1.046439,1.044955,0.001484305
6.611369e-11,1.046565,1.044828,0.001737096
6.63182e-11,1.046641,1.044751,0.001890783
6.650311e-11,1.046694,1.044698,0.001995859
6.667093e-11,1.046726,1.044666,0.002060235
6.683027e-11,1.046742,1.044649,0.002092503
6.69867e-11,1.046744,1.044648,0.002096312
6.714212e-11,1.046732,1.044659,0.002073039
6.729825e-11,1.046708,1.044684,0.002023541
6.745648e-11,1.046671,1.044722,0.001948438
6.761827e-11,1.046621,1.044773,0.00184827
6.778549e-11,1.046559,1.044836,0.001723373
6.796086e-11,1.046485,1.044911,0.00157371
6.814872e-11,1.046398,1.045,0.001398401
6.835741e-11,1.046297,1.045103,0.001194296
6.860936e-11,1.046175,1.045226,0.0009495156
6.885934e-11,1.046064,1.04534,0.0007242521
6.913118e-11,1.045961,1.045444,0.0005176603
6.934438e-11,1.0459,1.045506,0.0003936276
6.952957e-11,1.045863,1.045544,0.0003188351
6.970202e-11,1.045844,1.045564,0.0002801115
6.98647e-11,1.04584,1.045568,0.0002726814
7.002319e-11,1.045851,1.045557,0.0002933139
7.018035e-11,1.045874,1.045533,0.0003407934
7.033775e-11,1.045911,1.045496,0.0004144216
7.049693e-11,1.04596,1.045446,0.0005137923
7.065942e-11,1.046022,1.045384,0.0006386298
7.082704e-11,1.046097,1.045308,0.0007888822
7.10024e-11,1.046185,1.04522,0.0009649741
7.118957e-11,1.046286,1.045117,0.001168325
7.139615e-11,1.046402,1.044999,0.001402908
7.164131e-11,1.046541,1.044859,0.001681689
7.201632e-11,1.046734,1.044663,0.002071772
7.228315e-11,1.046849,1.044547,0.002302588
7.248851e-11,1.046919,1.044476,0.002443819
7.267522e-11,1.046967,1.044428,0.002539081
7.284487e-11,1.046995,1.044399,0.002595381
7.30066e-11,1.047007,1.044387,0.002620862
7.316572e-11,1.047006,1.044388,0.002618706
7.33241e-11,1.046992,1.044402,0.002590197
7.348352e-11,1.046966,1.04443,0.002536141
7.364547e-11,1.046927,1.044469,0.00245714
7.381156e-11,1.046875,1.044522,0.002353713
7.398396e-11,1.046812,1.044586,0.002226144
7.416587e-11,1.046737,1.044662,0.002074258
7.436274e-11,1.046649,1.044752,0.001896785
7.458602e-11,1.046546,1.044857,0.001689172
7.487413e-11,1.046418,1.044987,0.001430876
7.508968e-11,1.046331,1.045075,0.00125625
7.533471e-11,1.046249,1.045158,0.001090558
7.554356e-11,1.046197,1.045212,0.0009848899
7.572612e-11,1.046166,1.045242,0.0009239904
7.589862e-11,1.046153,1.045257,0.0008961716
7.60633e-11,1.046154,1.045256,0.0008979391
7.622428e-11,1.046168,1.045241,0.0009268065
7.638444e-11,1.046195,1.045214,0.0009817364
7.654535e-11,1.046235,1.045173,0.001062084
7.670863e-11,1.046288,1.04512,0.001167462
7.687602e-11,1.046353,1.045055,0.001297658
7.704974e-11,1.04643,1.044977,0.001452744
7.723302e-11,1.046519,1.044886,0.001633418
7.743137e-11,1.046623,1.044781,0.001841823
7.76564e-11,1.046743,1.044659,0.002084337
7.794705e-11,1.046894,1.044506,0.002387694
7.81635e-11,1.046997,1.044402,0.002594953
7.840997e-11,1.047098,1.0443,0.002798277
7.862028e-11,1.047167,1.04423,0.002936362
7.880416e-11,1.047211,1.044185,0.003025793
7.8978e-11,1.047239,1.044158,0.003080798
7.914403e-11,1.047251,1.044146,0.003105205
7.930642e-11,1.047249,1.044147,0.003102148
7.946806e-11,1.047235,1.044162,0.003073129
7.96306e-11,1.047208,1.044189,0.003019054
7.979568e-11,1.047169,1.044229,0.002940579
7.996515e-11,1.047119,1.04428,0.002838198
8.014132e-11,1.047056,1.044344,0.002712188
8.032772e-11,1.046982,1.044419,0.002562334
8.053041e-11,1.046895,1.044508,0.00238722
8.076278e-11,1.046793,1.044611,0.002181649
8.10758e-11,1.046663,1.044744,0.001919243
8.129807e-11,1.046581,1.044826,0.001755113
8.153384e-11,1.046511,1.044898,0.001613015
8.174023e-11,1.046466,1.044943,0.001522738
8.192253e-11,1.046442,1.044968,0.001473503
8.209554e-11,1.046433,1.044977,0.001455526
8.226203e-11,1.046438,1.044972,0.001465693
8.242554e-11,1.046456,1.044954,0.001502002
8.25888e-11,1.046487,1.044923,0.001563583
8.275346e-11,1.04653,1.04488,0.001649861
8.292123e-11,1.046585,1.044824,0.001760481
8.309413e-11,1.046652,1.044756,0.001895297
8.327484e-11,1.046731,1.044676,0.002054536
8.346759e-11,1.046823,1.044583,0.002239291
8.368024e-11,1.046929,1.044476,0.002452878
8.393255e-11,1.047055,1.044348,0.002706542
8.43221e-11,1.047231,1.044169,0.003061894
8.459628e-11,1.047333,1.044066,0.00326635
8.480756e-11,1.047394,1.044005,0.003388677
8.50001e-11,1.047433,1.043965,0.003468115
8.517514e-11,1.047455,1.043943,0.003511216
8.534237e-11,1.047462,1.043936,0.00352534
8.550728e-11,1.047456,1.043942,0.003513241
8.567184e-11,1.047437,1.043961,0.00347609
8.583802e-11,1.047407,1.043992,0.003414617
8.600755e-11,1.047364,1.044035,0.003329382
8.618238e-11,1.047311,1.04409,0.003220848
8.636531e-11,1.047245,1.044156,0.003089165
8.656077e-11,1.047168,1.044234,0.002933818
8.677715e-11,1.047078,1.044326,0.002752471
8.703631e-11,1.046971,1.044435,0.002535905
8.73022e-11,1.046869,1.044539,0.002330106
8.759224e-11,1.046776,1.044633,0.002143018
8.781652e-11,1.046722,1.044688,0.002034793
8.801125e-11,1.046691,1.044719,0.001972143
8.819261e-11,1.046677,1.044734,0.001943043
8.836375e-11,1.046677,1.044734,0.001942925
