gen,idx,total_index,WN,LN,WP,LP,MC,CF,RL,FREQ,AMPRF,TEMP,Area,VOUTMAX,POUT_AVG,PIN_AVG,PCE,PIDBM,DELTAVO,FOM1,FOM2,FOM3,cost
5,49,349,1.22806e-05,7.33774e-07,1.41164e-05,7.21484e-07,4,2,318006,9.2e+08,0.5,27,8.38392e-10,0.526762,8.58812e-07,1.27821e-06,67.1885,-28.934,0.00274265,504.866,14607.8,27731.2,3172.49
6,0,350,1.00349e-05,7.79183e-07,1.37892e-05,6.00881e-07,5,2,128111,9.2e+08,0.5,27,9.32209e-10,0.519648,2.07355e-06,2.34613e-06,88.3817,-26.2965,0.00302957,655.146,17228,33153.3,0
6,1,351,8.20499e-06,7.19676e-07,1.3849e-05,6.0274e-07,3,5,150868,9.2e+08,0.5,27,1.3285e-09,0.6813,3.03422e-06,5.34111e-06,56.8088,-22.7237,0.0104139,552.103,12545.8,18414.5,7947.44
6,2,352,6.20336e-06,3.61563e-07,1.59365e-05,3.10454e-07,6,2,139374,9.2e+08,0.5,27,1.01438e-09,0.616569,2.69478e-06,4.26253e-06,63.2202,-23.7033,0.00523289,556.037,13179.9,21376.2,4743.59
6,3,353,8.23563e-06,7.94287e-07,1.40846e-05,5.33912e-07,7,2,172404,9.2e+08,0.5,27,1.12812e-09,0.552438,1.74331e-06,2.4168e-06,72.133,-26.1676,0.00229784,568.438,14874.7,26925.5,1655.61
6,4,354,7.40074e-06,7.15754e-07,1.43877e-05,7.61903e-07,4,2,145196,9.2e+08,0.5,27,8.32518e-10,0.520216,1.83194e-06,2.20936e-06,82.9174,-26.5573,0.00363053,615.313,16341.1,31412.1,43.3705
6,5,355,4.95319e-06,7.93545e-07,1.69031e-05,4.1413e-07,5,3,154594,9.2e+08,0.5,27,1.12186e-09,0.637465,2.59239e-06,3.85422e-06,67.2612,-24.1406,0.00639635,611.628,14765.1,23162.2,3146.64
6,6,356,6.65005e-06,5.9604e-07,1.39024e-05,1.94929e-07,6,2,141542,9.2e+08,0.5,27,1.01335e-09,0.631724,2.77907e-06,4.47067e-06,62.1623,-23.4963,0.0064597,560.171,13161.9,20834.9,5215.62
6,7,357,6.69735e-06,7.56775e-07,1.52309e-05,3.96722e-07,7,2,167255,9.2e+08,0.5,27,1.12222e-09,0.579942,1.98479e-06,2.62297e-06,75.6695,-25.8121,0.00301787,625.996,16158.2,27861.8,870.59
6,8,358,4.79136e-06,6.19657e-07,1.37892e-05,2.57879e-07,9,2,99304.1,9.2e+08,0.5,27,1.31305e-09,0.621099,3.83106e-06,5.43278e-06,70.5175,-22.6498,0.00414986,624.776,14151,22783.9,2097.41
6,9,359,8.36991e-06,8.22087e-07,1.62524e-05,7.29703e-07,6,2,324494,9.2e+08,0.5,27,1.03748e-09,0.533449,8.60785e-07,1.12023e-06,76.8401,-29.5069,0.00206155,584.719,17253.3,32342.8,665.846
6,10,360,8.69577e-06,7.37232e-07,1.76038e-05,7.16964e-07,6,3,356678,9.2e+08,0.5,27,1.23806e-09,0.596856,9.85632e-07,1.42184e-06,69.3207,-28.4715,0.00375423,590.199,16803.9,28154,2458.4
6,11,361,8.18309e-06,9.67017e-07,1.555e-05,8.14986e-07,6,3,184314,9.2e+08,0.5,27,1.24117e-09,0.571259,1.74369e-06,2.40033e-06,72.6436,-26.1973,0.00313535,591.966,15507.9,27146.9,1526.79
6,12,362,8.27379e-06,7.86712e-07,1.51016e-05,6.92255e-07,6,2,182670,9.2e+08,0.5,27,1.03393e-09,0.527451,1.49542e-06,1.84019e-06,81.264,-27.3514,0.00250737,611.43,16723.5,31706.2,139.575
6,13,363,3.3258e-06,6.56205e-07,1.4833e-05,6.98508e-07,8,4,137836,9.2e+08,0.5,27,1.62509e-09,0.655312,3.06945e-06,4.47342e-06,68.6153,-23.4936,0.00445687,641.409,15069,22995.2,2684.58
6,14,364,7.00119e-06,6.31389e-07,1.53401e-05,6.4535e-07,6,2,147177,9.2e+08,0.5,27,1.02864e-09,0.541001,1.95716e-06,2.44166e-06,80.1569,-26.1231,0.00281298,618.593,16159.6,29869.8,234.559
6,15,365,1.75721e-05,8.2868e-07,1.63326e-05,6.03127e-07,7,2,197085,9.2e+08,0.5,27,1.14882e-09,0.474951,1.11661e-06,1.52466e-06,73.2368,-28.1683,0.00167677,496.186,13976.7,29427.7,1383.73
6,16,366,1.04828e-05,6.25742e-07,1.16405e-05,2.03994e-07,6,1,165220,9.2e+08,0.5,27,8.17868e-10,0.479341,1.36732e-06,1.74968e-06,78.1469,-27.5704,0.00179608,534.346,14732.1,30734.1,469.656
6,17,367,7.94032e-06,7.43967e-07,1.62184e-05,8.67942e-07,6,2,384332,9.2e+08,0.5,27,1.03997e-09,0.529547,7.13953e-07,9.22036e-07,77.4323,-30.3525,0.00198343,584.915,17753.6,33526.1,572.708
6,18,368,1.77245e-05,7.36241e-07,1.51762e-05,5.38182e-07,4,1,124865,9.2e+08,0.5,27,6.42434e-10,0.181124,2.51608e-07,6.5424e-07,38.458,-31.8426,0.0013918,99.3643,3164.02,17468.8,21662.4
6,19,369,1.17113e-05,2.16238e-07,1.3455e-05,6.21415e-07,6,4,145212,9.2e+08,0.5,27,1.42179e-09,0.663289,2.98776e-06,8.63332e-06,34.6073,-20.6382,0.00720534,327.444,6757.87,10188.4,25394.2
6,20,370,1.48127e-05,7.84574e-07,1.18056e-05,7.47996e-07,6,2,131352,9.2e+08,0.5,27,1.0409e-09,0.466687,1.61596e-06,2.23377e-06,72.342,-26.5096,0.00241308,481.596,12766.9,27356.5,1602.26
6,21,371,6.84269e-06,7.09156e-07,1.4641e-05,7.07775e-07,5,2,91238.6,9.2e+08,0.5,27,9.3043e-10,0.499528,2.68341e-06,3.26009e-06,82.3107,-24.8677,0.00362529,586.52,14585.4,29198.3,72.3244
6,22,372,5.94203e-06,7.1066e-07,1.62023e-05,2.35155e-07,5,3,174898,9.2e+08,0.5,27,1.11607e-09,0.67138,2.53059e-06,4.90944e-06,51.5454,-23.0897,0.00995682,493.655,11398.3,16977.5,11192.1
6,23,373,8.0191e-06,3.11732e-07,1.55366e-05,6.92093e-07,5,3,113631,9.2e+08,0.5,27,1.12651e-09,0.607173,3.20053e-06,5.09684e-06,62.7944,-22.927,0.00585329,543.876,12469.4,20536.9,4930.89
6,24,374,6.59903e-06,7.93809e-07,1.61903e-05,6.92276e-07,3,4,162424,9.2e+08,0.5,27,1.13289e-09,0.639614,2.48279e-06,3.49536e-06,71.031,-24.5651,0.00908879,648.085,15920.3,24890.4,1951.32
6,25,375,6.96659e-06,6.42276e-07,1.48898e-05,6.45317e-07,4,3,43268.6,9.2e+08,0.5,27,1.02817e-09,0.533567,6.44922e-06,8.33398e-06,77.3847,-20.7915,0.00768609,588.993,12246,22951.2,579.935
6,26,376,8.00254e-06,6.29307e-07,5.30307e-06,7.42364e-07,5,2,296412,9.2e+08,0.5,27,9.17946e-10,0.61234,1.24314e-06,2.3746e-06,52.3514,-26.2441,0.00253838,457.285,12001,19598.6,10659.3
6,27,377,1.27281e-05,7.64683e-07,1.48909e-05,5.86512e-07,6,2,284689,9.2e+08,0.5,27,1.03693e-09,0.529449,9.68481e-07,1.40422e-06,68.9693,-28.5256,0.0020623,520.89,14858.7,28064.5,2569.84
6,28,378,5.23199e-06,7.85767e-07,1.85226e-05,2.81053e-07,5,2,118634,9.2e+08,0.5,27,9.18634e-10,0.57906,2.78218e-06,3.65769e-06,76.064,-24.3679,0.00562121,628.303,15310.4,26440.1,798.528
6,29,379,2.9007e-06,7.75652e-07,1.63872e-05,6.26455e-07,7,3,157027,9.2e+08,0.5,27,1.32503e-09,0.61545,2.3735e-06,3.19133e-06,74.3734,-24.9603,0.00387343,652.945,16297.7,26480.9,1129.25
6,30,380,9.15481e-06,2.51961e-07,1.61045e-05,3.78389e-07,5,2,116521,9.2e+08,0.5,27,9.16801e-10,0.589331,2.94068e-06,4.64587e-06,63.2968,-23.3293,0.00582458,532.117,12413.9,21064.4,4710.31
6,31,381,7.47596e-06,7.09568e-07,1.65013e-05,5.49653e-07,4,2,134493,9.2e+08,0.5,27,8.28749e-10,0.537703,2.11936e-06,2.55191e-06,83.0498,-25.9313,0.00409977,637.011,16518.6,30720.6,38.0328
6,32,382,1.14845e-05,7.63633e-07,1.6186e-05,7.97848e-07,5,2,159849,9.2e+08,0.5,27,9.43368e-10,0.479905,1.40807e-06,1.81492e-06,77.5832,-27.4114,0.0027083,531.115,14558.6,30336.5,550.099
6,33,383,1.07934e-05,8.3027e-07,1.58868e-05,6.80213e-07,6,2,410396,9.2e+08,0.5,27,1.03954e-09,0.531285,6.75357e-07,9.34551e-07,72.2654,-30.294,0.00188125,547.676,16591.3,31228.6,1621.7
6,34,384,9.08207e-06,5.94723e-07,1.43461e-05,7.00522e-07,6,2,73447.6,9.2e+08,0.5,27,1.0309e-09,0.477091,3.03424e-06,3.87704e-06,78.2617,-24.115,0.00341592,532.619,12844.1,26921.7,454.052
6,35,385,7.75371e-06,7.32364e-07,1.60476e-05,6.9308e-07,8,2,223297,9.2e+08,0.5,27,1.2336e-09,0.535879,1.25998e-06,1.57776e-06,79.8592,-28.0196,0.0017833,610.461,17104.9,31919.3,264.283
6,36,386,1.9573e-05,6.103e-07,1.53027e-05,7.13339e-07,7,2,158044,9.2e+08,0.5,27,1.14572e-09,0.457296,1.28526e-06,1.84989e-06,69.4774,-27.3285,0.00206151,453.218,12385.8,27084.8,2409.52
6,37,387,9.22967e-06,7.63498e-07,1.43327e-05,6.80129e-07,5,2,137922,9.2e+08,0.5,27,9.3359e-10,0.514548,1.88619e-06,2.3463e-06,80.3899,-26.2962,0.00296865,590.057,15516.2,30155,212.531
6,38,388,5.94201e-06,6.85463e-07,1.62028e-05,7.13556e-07,5,2,93795.9,9.2e+08,0.5,27,9.31269e-10,0.497928,2.59348e-06,2.95165e-06,87.8652,-25.2993,0.00356327,624.094,15789.2,31709.7,3.43399e-05
6,39,389,8.6852e-06,6.91598e-07,1.45865e-05,8.7131e-07,6,2,307008,9.2e+08,0.5,27,1.03743e-09,0.531066,8.99031e-07,1.15277e-06,77.989,-29.3826,0.00209474,590.81,17359.5,32688.1,491.543
6,40,390,8.70421e-06,5.54178e-07,1.42889e-05,3.83458e-07,6,2,109025,9.2e+08,0.5,27,1.02061e-09,0.574852,2.9933e-06,3.99316e-06,74.9608,-23.9868,0.00394978,614.691,14744.5,25649.2,1007.86
6,41,391,1.21481e-05,8.08461e-07,1.59238e-05,9.34793e-07,5,2,176715,9.2e+08,0.5,27,9.49414e-10,0.459486,1.16014e-06,1.4993e-06,77.3787,-28.2411,0.00306119,507.177,14323.2,31172.3,580.862
6,42,392,9.27129e-06,7.50242e-07,1.43106e-05,2.64364e-07,5,2,130032,9.2e+08,0.5,27,9.21478e-10,0.58197,2.57136e-06,3.4614e-06,74.2868,-24.6075,0.00483939,616.706,15175.6,26076.2,1147.74
6,43,393,9.26186e-06,6.60929e-07,1.00367e-05,2.65788e-07,8,3,198081,9.2e+08,0.5,27,1.41758e-09,0.674023,2.26864e-06,4.89122e-06,46.3818,-23.1058,0.00446712,445.952,10304.1,15287.4,14913.7
6,44,394,8.87092e-06,7.31939e-07,1.06172e-05,9.93444e-07,6,2,139647,9.2e+08,0.5,27,1.03408e-09,0.489772,1.66999e-06,2.25252e-06,74.1388,-26.4733,0.00256486,517.971,13712.4,27997.6,1179.65
6,45,395,9.50454e-06,7.90981e-07,1.58937e-05,5.23491e-07,6,2,114367,9.2e+08,0.5,27,1.03168e-09,0.517624,2.30518e-06,2.90397e-06,79.3803,-25.3701,0.00286397,586.129,14870.2,28727.7,315.806
6,46,396,6.37057e-06,7.2006e-07,1.45475e-05,6.67447e-07,5,2,161632,9.2e+08,0.5,27,9.28594e-10,0.545278,1.81165e-06,2.32169e-06,78.0316,-26.342,0.00313924,606.953,15988.3,29321.4,485.582
6,47,397,5.22563e-06,8.75969e-07,1.60733e-05,5.47255e-07,6,5,49088.8,9.2e+08,0.5,27,1.62675e-09,0.628584,7.91454e-06,1.05331e-05,75.14,-19.7745,0.00796317,673.753,13323.1,21195.4,972.189
6,48,398,7.11041e-06,7.23849e-07,1.8647e-05,2.34428e-07,5,2,155454,9.2e+08,0.5,27,9.19036e-10,0.587809,2.19044e-06,3.12459e-06,70.1033,-25.0521,0.00565737,587.815,14726,25052.3,2219.12
6,49,399,9.23299e-06,8.58922e-07,1.5162e-05,7.28224e-07,9,2,132344,9.2e+08,0.5,27,1.33794e-09,0.492316,1.78261e-06,2.18148e-06,81.7157,-26.6125,0.00171621,573.873,15272.2,31021.1,107.866
7,0,400,1.00349e-05,7.79183e-07,1.37892e-05,6.00881e-07,5,2,128111,9.2e+08,0.5,27,9.32209e-10,0.519648,2.07355e-06,2.34613e-06,88.3817,-26.2965,0.00302957,655.146,17228,33153.3,0
7,1,401,8.05505e-06,7.11666e-07,1.98376e-05,6.81222e-07,5,2,486127,9.2e+08,0.5,27,9.38493e-10,0.533737,5.76932e-07,8.11668e-07,71.0797,-30.9062,0.00227938,541.177,16725.7,31337,1937.74
7,2,402,9.74079e-06,8.19749e-07,1.3599e-05,6.21514e-07,6,2,135140,9.2e+08,0.5,27,1.03287e-09,0.519212,1.95966e-06,2.19815e-06,89.1505,-26.5794,0.00249252,660.29,17550.1,33801.5,0
7,3,403,8.27379e-06,2.65174e-07,1.51016e-05,6.92255e-07,7,2,182670,9.2e+08,0.5,27,1.1253e-09,0.560003,1.68827e-06,2.75034e-06,61.384,-25.6061,0.00290975,490.356,12556.1,22421.5,5577.16
7,4,404,9.45188e-06,8.45584e-07,1.55349e-05,6.20872e-07,8,2,115042,9.2e+08,0.5,27,1.23528e-09,0.498742,2.11654e-06,2.64657e-06,79.9732,-25.7732,0.00202563,568.967,14664.1,29402.1,252.687
7,5,405,7.30617e-06,9.19056e-07,1.50365e-05,6.45437e-07,5,4,146383,9.2e+08,0.5,27,1.33284e-09,0.635676,2.72745e-06,3.99452e-06,68.2798,-23.9854,0.00565244,619.148,14850.5,23361.7,2795.66
7,6,406,6.15717e-06,9.61583e-07,1.42717e-05,6.76903e-07,5,4,162162,9.2e+08,0.5,27,1.33116e-09,0.643317,2.51919e-06,3.66008e-06,68.8288,-24.3651,0.00575522,631.628,15389.7,23922.4,2615.07
7,7,407,6.64789e-06,7.45793e-07,1.61929e-05,7.73001e-07,2,2,153207,9.2e+08,0.5,27,6.3495e-10,0.513494,1.69019e-06,1.92554e-06,87.7777,-27.1545,0.00590483,642.962,17459.3,34001,0
7,8,408,7.81194e-06,7.18339e-07,1.4248e-05,5.75846e-07,7,2,149947,9.2e+08,0.5,27,1.12763e-09,0.548109,1.97198e-06,2.507e-06,78.659,-26.0085,0.00243939,615.01,15995.5,29183,402.081
7,9,409,7.86093e-06,9.2511e-07,1.50641e-05,6.39905e-07,6,4,122500,9.2e+08,0.5,27,1.43382e-09,0.626669,3.16584e-06,4.38227e-06,72.242,-23.583,0.005009,645.795,15229.8,24302.7,1627.67
7,10,410,9.51702e-06,7.48743e-07,1.49617e-05,6.47978e-07,5,2,61919.5,9.2e+08,0.5,27,9.33641e-10,0.449577,3.19267e-06,4.24032e-06,75.2932,-23.726,0.0044366,482.865,11456.5,25482.8,942.244
7,11,411,6.8695e-06,7.50173e-07,1.56196e-05,9.42653e-07,6,2,160976,9.2e+08,0.5,27,1.03975e-09,0.490975,1.45869e-06,1.75339e-06,83.1927,-27.5612,0.00245579,582.655,16058.7,32707.7,32.6629
7,12,412,6.08266e-06,2.56608e-07,1.76252e-05,6.02529e-07,7,3,129492,9.2e+08,0.5,27,1.32436e-09,0.624252,2.97322e-06,4.94045e-06,60.1811,-23.0623,0.00480949,535.904,12359.2,19798.4,6159.76
7,13,413,7.21927e-06,6.66304e-07,1.92498e-05,5.80816e-07,5,2,142026,9.2e+08,0.5,27,9.31982e-10,0.522811,1.89505e-06,2.24989e-06,84.2285,-26.4784,0.0031058,628.159,16632.6,31813.9,5.9524
7,14,414,6.72042e-06,7.59784e-07,1.43143e-05,3.03341e-07,5,2,60730,9.2e+08,0.5,27,9.18896e-10,0.560016,5.07964e-06,6.32982e-06,80.2494,-21.9861,0.00628592,641.075,14094.7,25168.4,225.679
7,15,415,7.11037e-06,4.013e-07,1.56325e-05,5.47091e-07,5,2,102994,9.2e+08,0.5,27,9.22812e-10,0.555109,2.94956e-06,3.94847e-06,74.7012,-24.0357,0.00432804,591.523,14217.7,25612.4,1060.66
7,16,416,5.23199e-06,7.85767e-07,1.85226e-05,2.81053e-07,9,2,118634,9.2e+08,0.5,27,1.31863e-09,0.578033,2.77244e-06,3.76895e-06,73.5601,-24.2378,0.00327435,606.542,14701.2,25433.2,1308.72
7,17,417,5.57257e-06,8.02752e-07,1.4618e-05,3.96281e-07,5,2,129248,9.2e+08,0.5,27,9.20532e-10,0.579927,2.56747e-06,3.31961e-06,77.3424,-24.7891,0.00434305,639.819,15860.6,27349.2,586.381
7,18,418,9.23299e-06,8.58922e-07,5.37645e-06,7.28224e-07,9,2,132344,9.2e+08,0.5,27,1.32369e-09,0.525984,2.02601e-06,3.00771e-06,67.3603,-25.2176,0.00140353,505.409,12745.2,24231.2,3111.58
7,19,419,7.26709e-06,6.6319e-07,1.56733e-05,6.86921e-07,7,2,220820,9.2e+08,0.5,27,1.13117e-09,0.545247,1.3225e-06,1.74979e-06,75.5805,-27.5701,0.00224201,587.854,16207.2,29724.5,887.263
7,20,420,1.871e-05,7.61757e-07,1.54551e-05,7.11816e-07,3,2,131971,9.2e+08,0.5,27,7.50507e-10,0.433854,1.39216e-06,1.91811e-06,72.5793,-27.1713,0.00462975,449.182,12204.8,28131.2,1542.76
7,21,421,1.22987e-05,7.56755e-07,1.23137e-05,6.27198e-07,2,2,173533,9.2e+08,0.5,27,6.3406e-10,0.524238,1.5577e-06,1.94009e-06,80.2901,-27.1218,0.00573993,600.422,16284.5,31063.2,221.835
7,22,422,9.31129e-06,7.40573e-07,1.14142e-05,6.15591e-07,2,2,279283,9.2e+08,0.5,27,6.27844e-10,0.569361,1.14684e-06,1.72556e-06,66.4619,-27.6307,0.00568964,539.792,14914.8,26195.7,3436.62
7,23,423,7.99324e-06,7.2673e-07,1.43649e-05,6.92432e-07,5,2,142949,9.2e+08,0.5,27,9.31511e-10,0.525586,1.90005e-06,2.34066e-06,81.1757,-26.3066,0.00305581,608.606,16010.4,30461.9,146.249
7,24,424,8.56232e-06,7.89793e-07,1.54517e-05,7.7458e-07,7,4,333694,9.2e+08,0.5,27,1.53746e-09,0.640271,1.21066e-06,2.26566e-06,53.4354,-26.4481,0.00471564,488.044,12907.8,20159.9,9963.25
7,25,425,1.0394e-05,2.16996e-07,1.05044e-05,8.40541e-07,5,5,139658,9.2e+08,0.5,27,1.52217e-09,0.682862,3.2884e-06,1.0636e-05,30.9176,-19.7322,0.00809592,301.165,5942.65,8702.57,29249.1
7,26,426,4.60895e-06,7.77751e-07,1.2655e-05,4.99341e-07,6,5,165481,9.2e+08,0.5,27,1.61981e-09,0.711249,3.01785e-06,5.48142e-06,55.056,-22.6111,0.0065268,558.589,12630.3,17757.9,8966.43
7,27,427,1.80281e-06,7.0591e-07,3.716e-06,5.56555e-07,3,2,146474,9.2e+08,0.5,27,7.06682e-10,0.665758,2.98226e-06,4.25716e-06,70.0527,-23.7088,0.00536383,665.285,15773.1,23692,2234.21
7,28,428,1.3403e-05,7.7099e-07,4.99623e-06,7.23758e-07,4,3,238784,9.2e+08,0.5,27,1.0279e-09,0.605749,1.51322e-06,3.02458e-06,50.0308,-25.1933,0.00311424,432.311,10891.4,17980,12228.4
7,29,429,7.00119e-06,6.31389e-07,1.53401e-05,6.4535e-07,6,1,147177,9.2e+08,0.5,27,8.2864e-10,0.354045,8.12498e-07,1.20719e-06,67.3049,-29.1822,0.00184363,339.916,9919.51,28017.6,3131.35
7,30,430,8.54925e-06,7.52171e-07,1.49371e-05,7.01543e-07,7,2,205830,9.2e+08,0.5,27,1.13382e-09,0.532406,1.35053e-06,1.69022e-06,79.903,-27.7206,0.00197257,606.837,16821.9,31596,259.792
7,31,431,7.43416e-06,8.2888e-07,1.50039e-05,8.7176e-07,6,2,96688.6,9.2e+08,0.5,27,1.03848e-09,0.454679,2.08189e-06,2.66029e-06,78.2581,-25.7507,0.00313781,507.576,13070.4,28746.5,454.55
7,32,432,8.5706e-06,6.514e-07,5.66479e-06,4.69562e-07,6,2,323233,9.2e+08,0.5,27,1.01649e-09,0.633432,1.22504e-06,2.54361e-06,48.1613,-25.9455,0.00233436,435.175,11290.8,17824.9,13570.9
7,33,433,1.0104e-05,6.24661e-07,6.69325e-06,7.05977e-07,6,2,97673.3,9.2e+08,0.5,27,1.02207e-09,0.516882,2.67739e-06,4.06767e-06,65.8212,-23.9065,0.00271426,485.314,11602.2,22446.5,3678.28
7,34,434,8.23444e-06,2.19239e-07,1.41846e-05,5.53703e-07,7,2,176423,9.2e+08,0.5,27,1.11932e-09,0.588684,1.93702e-06,3.52676e-06,54.9236,-24.5262,0.00362958,461.22,11312,19215.7,9045.89
7,35,435,9.55124e-06,7.63896e-07,1.44299e-05,6.03672e-07,6,2,246766,9.2e+08,0.5,27,1.03201e-09,0.546189,1.1904e-06,1.71563e-06,69.3854,-27.6558,0.00229411,540.602,14950.7,27372.8,2438.16
7,36,436,6.37057e-06,7.2006e-07,1.17834e-05,6.67447e-07,5,2,193490,9.2e+08,0.5,27,9.24904e-10,0.571302,1.66293e-06,2.24466e-06,74.0838,-26.4885,0.00312291,603.747,15992.4,27992.9,1191.62
7,37,437,7.6388e-06,6.33396e-07,1.60917e-05,7.06442e-07,6,5,235923,9.2e+08,0.5,27,1.63241e-09,0.677237,1.91805e-06,3.98884e-06,48.0854,-23.9915,0.00672698,464.537,11144.9,16456.5,13626.9
7,38,438,7.78721e-06,7.28365e-07,9.13426e-07,8.23426e-07,6,2,36754.8,9.2e+08,0.5,27,1.01285e-09,0.104598,2.89441e-07,3.3235e-06,8.70892,-24.784,0.00125044,12.9944,322.053,3078.95,58204.5
7,39,439,1.55755e-05,7.60556e-07,1.59142e-05,4.47788e-07,3,2,116226,9.2e+08,0.5,27,7.37944e-10,0.493972,2.06467e-06,2.56121e-06,80.6129,-25.9155,0.00460349,568.032,14720.9,29801,192.468
7,40,440,1.29005e-05,6.75424e-07,9.99957e-06,8.77929e-07,2,2,139984,9.2e+08,0.5,27,6.34984e-10,0.48366,1.63299e-06,2.30536e-06,70.8346,-26.3726,0.00623233,488.711,12888.6,26648,2006.6
7,41,441,3.98279e-06,7.99946e-07,1.60541e-05,5.81125e-07,5,2,75529.1,9.2e+08,0.5,27,9.25031e-10,0.504062,3.30242e-06,4.27358e-06,77.2754,-23.6921,0.00420175,555.638,13164.2,26116.3,596.691
7,42,442,5.5416e-06,8.63185e-07,3.86438e-06,6.49687e-07,6,2,94569.7,9.2e+08,0.5,27,1.01459e-09,0.54291,3.05018e-06,4.71166e-06,64.7367,-23.2683,0.0025154,501.354,11665.6,21487.3,4105.99
7,43,443,1.04686e-05,6.91134e-07,1.37292e-05,7.63799e-07,6,2,220920,9.2e+08,0.5,27,1.03544e-09,0.525801,1.22611e-06,1.61902e-06,75.7317,-27.9075,0.0023634,568.023,15852.1,30148.4,859.02
7,44,444,9.27129e-06,7.50242e-07,6.33137e-06,2.64364e-07,8,2,130032,9.2e+08,0.5,27,1.21726e-09,0.616298,2.88609e-06,4.28843e-06,67.2994,-23.677,0.00265254,591.654,14008.6,22730.3,3133.12
7,45,445,7.52529e-06,7.61886e-07,1.41178e-05,6.33526e-07,6,2,139511,9.2e+08,0.5,27,1.02935e-09,0.535673,2.02297e-06,2.51893e-06,80.3104,-25.9878,0.00273617,613.673,15948,29772,219.928
7,46,446,8.41552e-06,7.8004e-07,1.07573e-05,5.25895e-07,5,2,299981,9.2e+08,0.5,27,9.24443e-10,0.588938,1.14238e-06,1.63749e-06,69.7642,-27.8582,0.00290237,586.096,16327.6,27723.8,2321.29
7,47,447,1.83473e-05,7.45336e-07,1.49614e-05,6.52393e-07,5,3,92625.7,9.2e+08,0.5,27,1.14687e-09,0.518517,2.85539e-06,3.9313e-06,72.6322,-24.0546,0.0038568,537.227,12922.8,24922.6,1529.64
7,48,448,7.12435e-06,3.09587e-07,1.58608e-05,7.53996e-07,6,2,228414,9.2e+08,0.5,27,1.02833e-09,0.556412,1.33355e-06,2.13036e-06,62.5973,-26.7155,0.0028469,496.842,13273.4,23855.3,5018.79
7,49,449,1.25697e-05,6.00208e-07,1.38033e-05,2.36879e-07,8,5,101184,9.2e+08,0.5,27,1.82163e-09,0.701972,4.80001e-06,1.01016e-05,47.5172,-19.9561,0.00836755,475.814,9495.38,13526.7,14049.6
8,0,450,1.00349e-05,7.79183e-07,1.37892e-05,6.00881e-07,5,2,128111,9.2e+08,0.5,27,9.32209e-10,0.519648,2.07355e-06,2.34613e-06,88.3817,-26.2965,0.00302957,655.146,17228,33153.3,0
8,1,451,5.35339e-06,7.47252e-07,4.67125e-06,7.31897e-07,9,2,121805,9.2e+08,0.5,27,1.31484e-09,0.574842,2.64001e-06,4.07368e-06,64.8066,-23.9001,0.00166593,531.416,12700.9,22094.6,4077.74
8,2,452,4.68158e-06,7.90429e-07,1.74399e-05,4.13183e-07,9,2,114431,9.2e+08,0.5,27,1.32181e-09,0.558322,2.67676e-06,3.4538e-06,77.5018,-24.617,0.00291569,617.252,15194.9,27215.3,562.231
8,3,453,7.53684e-06,6.56627e-07,1.49056e-05,8.4931e-07,7,3,57133.3,9.2e+08,0.5,27,1.33522e-09,0.511873,4.49412e-06,5.79325e-06,77.5751,-22.3708,0.00401835,566.436,12671.6,24755.4,551.293
8,4,454,1.14517e-05,9.06139e-07,1.64644e-05,6.41112e-07,5,3,246050,9.2e+08,0.5,27,1.14186e-09,0.579843,1.35046e-06,1.73081e-06,78.0246,-27.6175,0.00362671,645.37,17823.5,30738.5,486.56
8,5,455,1.67544e-05,7.54427e-07,1.55777e-05,6.31136e-07,4,4,97741.5,9.2e+08,0.5,27,1.24494e-09,0.583668,3.43753e-06,4.75912e-06,72.2304,-23.2247,0.00627581,601.384,13967,23929.7,1630.64
8,6,456,8.39167e-06,5.155e-07,4.14884e-06,6.55306e-07,6,2,174965,9.2e+08,0.5,27,1.01409e-09,0.601721,2.02803e-06,3.93812e-06,51.4973,-24.0471,0.00229881,442.024,10629.4,17665,11224.3
8,7,457,1.21862e-06,7.23184e-07,1.57671e-05,5.65965e-07,7,2,169852,9.2e+08,0.5,27,1.11961e-09,0.546466,1.7043e-06,2.39335e-06,71.2099,-26.2099,0.00292315,555.098,14549.1,26624,1901.67
8,8,458,1.36845e-05,6.39122e-07,6.90545e-06,5.53427e-07,3,2,132808,9.2e+08,0.5,27,7.25135e-10,0.536264,2.12965e-06,3.23441e-06,65.8436,-24.902,0.00465369,503.685,12542.8,23389.2,3669.68
8,9,459,9.93723e-06,7.96055e-07,1.44761e-05,5.06459e-07,8,2,128177,9.2e+08,0.5,27,1.23048e-09,0.530081,2.15496e-06,2.7092e-06,79.5424,-25.6716,0.00212643,601.461,15440.5,29128.5,297.854
8,10,460,1.08287e-05,3.57464e-07,1.85161e-05,5.80938e-07,5,2,139621,9.2e+08,0.5,27,9.29255e-10,0.528017,1.96692e-06,2.79484e-06,70.3766,-25.5364,0.00358001,530.081,13536.4,25636.3,2138.43
8,11,461,7.11363e-06,6.98812e-07,1.33685e-05,6.7701e-07,6,2,205944,9.2e+08,0.5,27,1.02804e-09,0.557815,1.48715e-06,2.00115e-06,74.3149,-26.9872,0.00250907,591.334,15958.4,28608.8,1141.72
