gen,idx,total_index,WN,LN,WP,LP,MC,CF,RL,FREQ,AMPRF,TEMP,Area,VOUTMAX,POUT_AVG,PIN_AVG,PCE,PIDBM,DELTAVO,FOM1,FOM2,FOM3,cost
5,47,347,4.47E-06,4.76E-07,1.72E-05,9.38E-07,3,2,206419,9.20E+08,0.5,27,7.37E-10,0.521167,1.29E-06,1.49E-06,86.5755,-28.2575,0.0040692,643.632,18187.5,34897.6,0
5,48,348,5.62E-06,5.90E-07,1.25E-05,9.38E-07,2,2,128385,9.20E+08,0.5,27,6.30E-10,0.516043,2.03E-06,2.54E-06,80.0634,-25.9563,0.00671939,589.368,15297.8,29644.4,243.698
5,49,349,7.55E-06,6.48E-07,1.76E-05,9.38E-07,3,2,206419,9.20E+08,0.5,27,7.43E-10,0.496792,1.17E-06,1.35E-06,87.089,-28.7122,0.00390063,617.169,17720.3,35669.4,8.23E-05
6,0,350,7.55E-06,6.49E-07,1.50E-05,9.07E-07,4,2,190740,9.20E+08,0.5,27,8.37E-10,0.512897,1.35E-06,1.55E-06,87.2963,-28.0983,0.0032413,638.693,17946.2,34989.9,0
6,1,351,7.55E-06,5.30E-07,1.76E-05,9.38E-07,4,2,268795,9.20E+08,0.5,27,8.41E-10,0.514532,9.66E-07,1.15E-06,84.0437,-29.3969,0.0030037,616.855,18133.7,35243,9.14581
6,2,352,7.55E-06,6.99E-07,1.43E-05,9.38E-07,3,2,220782,9.20E+08,0.5,27,7.37E-10,0.518289,1.19E-06,1.36E-06,88.0149,-28.6728,0.00389554,650.72,18657.9,35999.1,0
6,3,353,4.29E-06,5.90E-07,1.43E-05,9.38E-07,3,2,190740,9.20E+08,0.5,27,7.32E-10,0.53431,1.47E-06,1.75E-06,83.9571,-27.5647,0.00465638,639.907,17638.9,33012.4,10.8755
6,4,354,2.52E-06,5.90E-07,1.90E-05,9.38E-07,2,2,171014,9.20E+08,0.5,27,6.39E-10,0.489481,1.37E-06,1.62E-06,84.5193,-27.8991,0.00524557,590.144,16464.5,33636.6,2.31169
6,5,355,4.47E-06,5.30E-07,1.76E-05,9.01E-07,3,2,206419,9.20E+08,0.5,27,7.36E-10,0.521365,1.29E-06,1.46E-06,88.9621,-28.3707,0.00404118,661.627,18770.8,36003.3,0
6,6,356,7.55E-06,6.77E-07,1.43E-05,9.38E-07,3,2,220782,9.20E+08,0.5,27,7.37E-10,0.519545,1.20E-06,1.37E-06,87.941,-28.6476,0.00392077,651.749,18671,35937.3,0
6,7,357,3.57E-06,6.28E-07,1.84E-05,8.72E-07,4,2,182299,9.20E+08,0.5,27,8.37E-10,0.50944,1.40E-06,1.66E-06,84.2628,-27.8072,0.00322772,612.344,17027.6,33424.1,5.43396
6,8,358,7.55E-06,5.31E-07,2.00E-05,8.98E-07,2,2,221816,9.20E+08,0.5,27,6.44E-10,0.497203,1.09E-06,1.29E-06,84.8883,-28.9012,0.00486145,602.071,17400.6,34996.9,0.124817
6,9,359,6.92E-06,5.51E-07,1.87E-05,9.38E-07,3,2,223048,9.20E+08,0.5,27,7.43E-10,0.501325,1.10E-06,1.33E-06,82.9511,-28.7558,0.00390421,593.208,17058.2,34026.3,41.9819
6,10,360,7.55E-06,5.33E-07,1.50E-05,8.84E-07,3,2,163558,9.20E+08,0.5,27,7.35E-10,0.514942,1.59E-06,2.00E-06,79.7006,-26.9948,0.00437848,585.446,15804,30690.8,280.836
6,11,361,4.29E-06,6.28E-07,1.72E-05,9.38E-07,4,2,190740,9.20E+08,0.5,27,8.38E-10,0.509184,1.33E-06,1.57E-06,84.8326,-28.0397,0.00323567,616.174,17277.3,33931.4,0.280166
6,12,362,4.47E-06,6.28E-07,1.43E-05,9.38E-07,3,2,223048,9.20E+08,0.5,27,7.32E-10,0.53943,1.28E-06,1.51E-06,84.7088,-28.1965,0.0043308,651.824,18379.2,34071.5,0.847828
6,13,363,9.48E-06,6.28E-07,1.48E-05,9.20E-07,3,2,223048,9.20E+08,0.5,27,7.39E-10,0.511209,1.15E-06,1.35E-06,85.0118,-28.6889,0.00387653,619.933,17785.2,34790.4,0
6,14,364,8.09E-06,6.69E-07,1.47E-05,8.88E-07,4,2,242247,9.20E+08,0.5,27,8.37E-10,0.52468,1.12E-06,1.32E-06,84.2204,-28.7782,0.00308802,630.345,18140.2,34573.7,6.07832
6,15,365,4.29E-06,6.48E-07,1.43E-05,9.38E-07,3,2,223048,9.20E+08,0.5,27,7.32E-10,0.538988,1.28E-06,1.53E-06,83.7531,-28.1529,0.00414216,643.942,18128.9,33635,15.5474
6,16,366,7.55E-06,5.13E-07,1.47E-05,8.88E-07,3,2,224315,9.20E+08,0.5,27,7.34E-10,0.533625,1.25E-06,1.62E-06,76.9466,-27.8966,0.00416867,585.722,16339.7,30620.1,648.58
6,17,367,4.93E-06,6.95E-07,1.43E-05,9.38E-07,3,2,220782,9.20E+08,0.5,27,7.34E-10,0.533267,1.27E-06,1.48E-06,85.5688,-28.2966,0.00408231,650.919,18418.8,34539.5,0
6,18,368,8.13E-06,6.77E-07,1.55E-05,9.38E-07,2,2,228310,9.20E+08,0.5,27,6.40E-10,0.510363,1.12E-06,1.39E-06,80.4848,-28.567,0.00483543,585.948,16738.8,32797.9,203.87
6,19,369,9.48E-06,5.90E-07,1.50E-05,9.38E-07,4,2,224315,9.20E+08,0.5,27,8.39E-10,0.509424,1.13E-06,1.37E-06,82.9643,-28.6458,0.0031071,602.889,17270.3,33901.5,41.4404
6,20,370,9.88E-06,5.90E-07,1.53E-05,9.38E-07,4,2,206419,9.20E+08,0.5,27,8.40E-10,0.501256,1.19E-06,1.36E-06,87.7614,-28.6732,0.00314755,627.523,17993.1,35896,0
6,21,371,7.55E-06,5.11E-07,1.79E-05,9.38E-07,3,2,163558,9.20E+08,0.5,27,7.41E-10,0.48948,1.43E-06,1.57E-06,91.5053,-28.049,0.00427904,638.921,17921.1,36612.6,0.000885337
6,22,372,8.13E-06,6.77E-07,1.60E-05,8.88E-07,3,2,190740,9.20E+08,0.5,27,7.39E-10,0.504605,1.31E-06,1.46E-06,89.8718,-28.364,0.00398455,646.906,18348.9,36362.8,0
6,23,373,8.13E-06,5.90E-07,1.72E-05,9.38E-07,3,2,190740,9.20E+08,0.5,27,7.42E-10,0.494909,1.26E-06,1.38E-06,91.441,-28.615,0.00401559,645.554,18472.5,37325.1,0.000207322
6,24,374,3.45E-06,6.28E-07,1.43E-05,9.38E-07,4,2,242247,9.20E+08,0.5,27,8.31E-10,0.546707,1.21E-06,1.48E-06,82.0707,-28.3051,0.00341519,640.043,18116.4,33137.4,85.8077
6,25,375,7.55E-06,5.90E-07,1.84E-05,9.70E-07,2,2,203022,9.20E+08,0.5,27,6.45E-10,0.48989,1.16E-06,1.28E-06,90.377,-28.9274,0.00520369,631.572,18269.8,37293.6,0.000817672
6,26,376,7.55E-06,5.90E-07,1.72E-05,9.38E-07,2,2,223048,9.20E+08,0.5,27,6.41E-10,0.506069,1.13E-06,1.37E-06,82.5244,-28.6463,0.00485777,595.742,17065.8,33722.3,61.2844
6,27,377,4.29E-06,6.69E-07,1.47E-05,8.88E-07,4,2,268795,9.20E+08,0.5,27,8.32E-10,0.549388,1.10E-06,1.36E-06,81.3294,-28.6713,0.00343452,637.372,18274.3,33262.9,134.734
6,28,378,4.29E-06,5.30E-07,1.76E-05,8.98E-07,2,2,199384,9.20E+08,0.5,27,6.36E-10,0.521356,1.34E-06,1.52E-06,88.1877,-28.1821,0.00517883,655.857,18483.4,35452.5,0
6,29,379,5.62E-06,6.28E-07,1.86E-05,9.38E-07,3,2,163558,9.20E+08,0.5,27,7.42E-10,0.486194,1.41E-06,1.61E-06,87.6915,-27.9239,0.00424491,608.182,16982.8,34930.1,0.00152477
6,30,380,4.29E-06,5.13E-07,1.72E-05,9.38E-07,2,2,224315,9.20E+08,0.5,27,6.37E-10,0.524143,1.20E-06,1.32E-06,90.9459,-28.7799,0.00525828,679.985,19569.9,37336.9,0
6,31,381,5.62E-06,6.48E-07,1.43E-05,9.38E-07,3,2,163558,9.20E+08,0.5,27,7.34E-10,0.515957,1.60E-06,1.82E-06,87.5783,-27.3934,0.00450811,644.58,17657.2,34222.2,0
6,32,382,4.29E-06,5.65E-07,1.43E-05,8.98E-07,2,2,223048,9.20E+08,0.5,27,6.31E-10,0.549371,1.33E-06,1.57E-06,84.9057,-28.0421,0.00582837,665.378,18658.6,33963.6,0.0889288
6,33,383,7.55E-06,6.28E-07,1.43E-05,9.38E-07,3,1,220782,9.20E+08,0.5,27,5.36E-10,0.316821,4.32E-07,6.76E-07,63.876,-31.6975,0.00326366,288.681,9150.46,28882.1,4462.51
6,34,384,7.55E-06,6.49E-07,1.74E-05,1.00E-06,3,2,223048,9.20E+08,0.5,27,7.45E-10,0.493694,1.07E-06,1.14E-06,94.1276,-29.4457,0.00378806,662.889,19519.2,39537.1,0.000318173
6,35,385,2.39E-06,5.90E-07,1.84E-05,9.38E-07,2,2,203022,9.20E+08,0.5,27,6.37E-10,0.50577,1.24E-06,1.34E-06,91.876,-28.7129,0.00501085,662.859,19032.6,37631,0
6,36,386,4.29E-06,6.42E-07,1.55E-05,9.48E-07,4,2,278884,9.20E+08,0.5,27,8.35E-10,0.537881,1.02E-06,1.19E-06,85.6956,-29.2471,0.00306172,657.523,19230.7,35752.6,0
6,37,387,7.55E-06,5.65E-07,2.00E-05,8.98E-07,3,2,221816,9.20E+08,0.5,27,7.44E-10,0.495076,1.08E-06,1.22E-06,89.1467,-29.1532,0.00368579,629.568,18353.9,37072.9,0.000193997
6,38,388,8.13E-06,5.65E-07,2.00E-05,8.98E-07,3,2,221816,9.20E+08,0.5,27,7.45E-10,0.492433,1.07E-06,1.29E-06,83.264,-28.9046,0.00366066,584.886,16905.9,34331.4,30.1372
6,39,389,7.55E-06,6.77E-07,1.43E-05,9.38E-07,3,2,245468,9.20E+08,0.5,27,7.37E-10,0.524617,1.10E-06,1.28E-06,86.1037,-28.93,0.00391044,644.363,18641.4,35533.4,0
6,40,390,7.55E-06,5.90E-07,1.72E-05,9.80E-07,2,2,206419,9.20E+08,0.5,27,6.43E-10,0.496617,1.17E-06,1.24E-06,94.0952,-29.0528,0.00521842,666.585,19366.1,38996.1,9.15E-05
6,41,391,4.29E-06,5.68E-07,1.82E-05,9.38E-07,2,2,253102,9.20E+08,0.5,27,6.39E-10,0.519528,1.05E-06,1.15E-06,91.3489,-29.399,0.0046747,676.984,19902.7,38309.1,0
6,42,392,4.29E-06,5.90E-07,1.72E-05,9.38E-07,2,2,224315,9.20E+08,0.5,27,6.37E-10,0.520341,1.19E-06,1.29E-06,92.2209,-28.9053,0.00517014,684.515,19786.1,38025.3,0
6,43,393,8.74E-06,6.50E-07,1.43E-05,9.38E-07,3,2,223048,9.20E+08,0.5,27,7.38E-10,0.51459,1.17E-06,1.32E-06,88.3856,-28.7998,0.00388191,648.798,18685.3,36311,0
6,44,394,3.45E-06,6.28E-07,1.43E-05,9.48E-07,4,2,262375,9.20E+08,0.5,27,8.31E-10,0.548916,1.13E-06,1.38E-06,81.8952,-28.6065,0.00326561,641.255,18344.1,33418.7,96.3969
6,45,395,9.48E-06,6.37E-07,1.50E-05,9.20E-07,4,2,170170,9.20E+08,0.5,27,8.40E-10,0.49367,1.40E-06,1.61E-06,86.9946,-27.9303,0.00324135,612.625,17110.8,34660.4,0.000320578
6,46,396,4.29E-06,6.28E-07,1.55E-05,9.48E-07,4,2,268795,9.20E+08,0.5,27,8.35E-10,0.537076,1.05E-06,1.22E-06,86.0731,-29.1193,0.00307916,659.432,19202.2,35753.2,0
6,47,397,4.29E-06,4.54E-07,1.76E-05,8.98E-07,2,2,165580,9.20E+08,0.5,27,6.35E-10,0.515732,1.58E-06,1.78E-06,88.4123,-27.4854,0.00577577,650.434,17877.4,34664.2,0
6,48,398,7.55E-06,5.90E-07,1.43E-05,9.37E-07,3,2,206419,9.20E+08,0.5,27,7.36E-10,0.52115,1.29E-06,1.65E-06,78.3475,-27.8266,0.00403997,582.444,16207.4,31099.4,442.557
6,49,399,7.55E-06,5.13E-07,1.47E-05,9.38E-07,2,2,224315,9.20E+08,0.5,27,6.35E-10,0.527478,1.22E-06,1.59E-06,76.4677,-27.9739,0.00538513,575.372,16095.4,30513.9,728.005
7,0,400,7.55E-06,6.57E-07,1.43E-05,8.81E-07,3,2,261569,9.20E+08,0.5,27,7.35E-10,0.535027,1.08E-06,1.34E-06,80.3341,-28.7263,0.00392546,613.114,17612.5,32918.9,217.71
7,1,401,7.55E-06,6.28E-07,1.43E-05,9.38E-07,2,2,222427,9.20E+08,0.5,27,6.36E-10,0.523267,1.21E-06,1.37E-06,88.0337,-28.6199,0.00535217,657.111,18806.5,35940.5,0
7,2,402,7.55E-06,6.08E-07,1.54E-05,9.38E-07,3,2,228310,9.20E+08,0.5,27,7.38E-10,0.517785,1.15E-06,1.30E-06,88.8838,-28.8691,0.00391609,656.505,18952.7,36603.5,0
7,3,403,7.55E-06,5.90E-07,1.84E-05,8.83E-07,2,2,203022,9.20E+08,0.5,27,6.41E-10,0.501969,1.22E-06,1.47E-06,82.8602,-28.3261,0.00489621,593.32,16806.4,33481,45.786
7,4,404,4.29E-06,6.47E-07,1.72E-05,1.00E-06,2,2,221816,9.20E+08,0.5,27,6.40E-10,0.508495,1.14E-06,1.27E-06,89.8352,-28.951,0.00507499,651.628,18865.3,37100.2,0
7,5,405,4.93E-06,5.30E-07,1.54E-05,9.38E-07,2,2,206419,9.20E+08,0.5,27,6.34E-10,0.530999,1.34E-06,1.56E-06,86.2604,-28.078,0.0057461,653.388,18345.8,34549.7,0
7,6,406,4.29E-06,5.65E-07,1.84E-05,9.38E-07,4,2,222971,9.20E+08,0.5,27,8.39E-10,0.512346,1.15E-06,1.32E-06,87.3422,-28.7898,0.00314634,638.342,18377.7,35869.8,0
7,7,407,2.39E-06,5.13E-07,1.72E-05,9.81E-07,2,2,224315,9.20E+08,0.5,27,6.36E-10,0.519627,1.18E-06,1.22E-06,97.2758,-29.1527,0.00500476,721.045,21020.4,40452.9,51.7926
7,8,408,4.29E-06,5.90E-07,1.47E-05,9.38E-07,3,2,182299,9.20E+08,0.5,27,7.33E-10,0.528769,1.51E-06,1.78E-06,84.6416,-27.496,0.00455219,638.434,17554.4,33198.6,1.28483
7,9,409,4.29E-06,5.90E-07,1.82E-05,9.38E-07,2,2,292666,9.20E+08,0.5,27,6.39E-10,0.524276,9.24E-07,1.02E-06,90.4343,-29.9048,0.00481611,676.33,20225.6,38578.1,3.43E-14
7,10,410,4.29E-06,6.77E-07,1.30E-05,9.38E-07,2,2,220782,9.20E+08,0.5,27,6.30E-10,0.548479,1.34E-06,1.63E-06,82.4977,-27.8896,0.0057708,645.458,18001.5,32820.9,62.6157
7,11,411,4.70E-06,6.49E-07,1.55E-05,9.38E-07,2,2,203022,9.20E+08,0.5,27,6.35E-10,0.5242,1.33E-06,1.52E-06,87.7243,-28.1918,0.00548029,655.968,18492.9,35278.3,0
7,12,412,7.55E-06,6.77E-07,1.50E-05,9.38E-07,3,2,221816,9.20E+08,0.5,27,7.38E-10,0.515004,1.17E-06,1.32E-06,88.8326,-28.7895,0.00388086,652.603,18788.1,36481.5,0
7,13,413,4.47E-06,4.76E-07,1.72E-05,9.38E-07,3,2,203022,9.20E+08,0.5,27,7.37E-10,0.520354,1.31E-06,1.52E-06,86.326,-28.1869,0.00409439,640.777,18061.5,34710.1,0
7,14,414,4.29E-06,5.65E-07,1.84E-05,8.98E-07,4,2,221816,9.20E+08,0.5,27,8.38E-10,0.51771,1.19E-06,1.39E-06,85.5568,-28.5823,0.00322274,631.841,18059.5,34883.4,0
7,15,415,8.13E-06,6.28E-07,1.43E-05,9.38E-07,3,2,190740,9.20E+08,0.5,27,7.37E-10,0.511171,1.34E-06,1.70E-06,78.9289,-27.688,0.0040621,575.531,15935.3,31174.1,368.579
7,16,416,5.90E-06,6.99E-07,1.43E-05,9.52E-07,4,2,223048,9.20E+08,0.5,27,8.36E-10,0.526187,1.22E-06,1.49E-06,81.9431,-28.2787,0.00318377,615.062,17393.2,33055.1,93.446
7,17,417,7.55E-06,6.77E-07,1.43E-05,9.38E-07,3,2,269701,9.20E+08,0.5,27,7.37E-10,0.528486,1.02E-06,1.19E-06,85.41,-29.2373,0.00378541,643.885,18825.5,35621.5,0
7,18,418,7.55E-06,5.90E-07,1.47E-05,9.38E-07,3,2,249360,9.20E+08,0.5,27,7.36E-10,0.527561,1.10E-06,1.33E-06,82.5744,-28.7663,0.00398154,621.418,17875.9,33884,58.8372
7,19,419,4.93E-06,5.13E-07,1.54E-05,9.38E-07,2,2,228310,9.20E+08,0.5,27,6.34E-10,0.536521,1.24E-06,1.42E-06,87.4624,-28.4831,0.0057343,669.382,19066,35536.5,0
7,20,420,7.38E-06,6.77E-07,1.43E-05,9.20E-07,3,2,220782,9.20E+08,0.5,27,7.36E-10,0.522977,1.22E-06,1.39E-06,87.2973,-28.5561,0.00395834,651.252,18597.2,35560.4,0
7,21,421,5.81E-06,6.28E-07,1.54E-05,9.48E-07,4,2,242247,9.20E+08,0.5,27,8.37E-10,0.526823,1.12E-06,1.31E-06,85.8268,-28.8262,0.00309959,644.992,18592.7,35292,0
7,22,422,7.55E-06,5.90E-07,1.72E-05,9.38E-07,3,2,197739,9.20E+08,0.5,27,7.41E-10,0.499763,1.24E-06,1.36E-06,91.3555,-28.6798,0.00397994,651.275,18678.5,37374.6,4.50E-07
7,23,423,6.87E-06,6.08E-07,1.43E-05,8.96E-07,3,2,223048,9.20E+08,0.5,27,7.34E-10,0.533333,1.25E-06,1.52E-06,82.4246,-28.1765,0.00413076,627.078,17668.8,33129.1,66.326
7,24,424,3.29E-06,6.49E-07,1.43E-05,9.38E-07,3,1,223048,9.20E+08,0.5,27,5.31E-10,0.371414,5.92E-07,8.50E-07,69.6729,-30.7046,0.00351108,369.138,11334.2,30516.4,2349.34
7,25,425,4.29E-06,4.56E-07,1.63E-05,9.38E-07,3,2,199384,9.20E+08,0.5,27,7.34E-10,0.528435,1.38E-06,1.51E-06,91.4401,-28.2216,0.00407283,689.279,19452.5,36811.6,0
7,26,426,7.55E-06,6.48E-07,1.55E-05,9.38E-07,2,2,268795,9.20E+08,0.5,27,6.39E-10,0.522123,9.97E-07,1.15E-06,86.4585,-29.3799,0.00499024,643.942,18919,36234.7,4.44E-17
7,27,427,4.29E-06,6.77E-07,1.89E-05,9.32E-07,2,2,234290,9.20E+08,0.5,27,6.41E-10,0.506771,1.08E-06,1.20E-06,90.0253,-29.2261,0.00497761,650.793,19020.1,37531.9,0
7,28,428,4.29E-06,6.47E-07,1.72E-05,9.27E-07,3,2,174119,9.20E+08,0.5,27,7.38E-10,0.50476,1.44E-06,1.67E-06,85.7217,-27.761,0.00412925,617.223,17134.7,33946.3,0
7,29,429,5.71E-06,6.92E-07,1.72E-05,1.00E-06,2,2,221816,9.20E+08,0.5,27,6.42E-10,0.501169,1.11E-06,1.25E-06,88.7913,-29.0303,0.00498776,634.776,18427.8,36769.6,0
7,30,430,7.26E-06,5.90E-07,1.83E-05,9.38E-07,4,2,182299,9.20E+08,0.5,27,8.43E-10,0.489371,1.28E-06,1.41E-06,91.4019,-28.5215,0.00324698,638.057,18198.4,37187.3,0.000903851
7,31,431,6.30E-06,6.77E-07,1.43E-05,9.38E-07,3,2,184888,9.20E+08,0.5,27,7.35E-10,0.517712,1.42E-06,1.70E-06,83.7536,-27.7007,0.00451336,618.527,17133.6,33094.9,15.534
7,32,432,7.55E-06,6.28E-07,1.30E-05,9.38E-07,2,2,190962,9.20E+08,0.5,27,6.34E-10,0.523803,1.41E-06,1.77E-06,79.6246,-27.5147,0.00559975,594.952,16369.9,31252.1,288.947
7,33,433,7.55E-06,5.90E-07,1.43E-05,9.38E-07,3,2,223048,9.20E+08,0.5,27,7.36E-10,0.525024,1.21E-06,1.40E-06,86.856,-28.5448,0.00402663,650.497,18568.3,35366.6,0
7,34,434,3.51E-06,6.57E-07,1.53E-05,8.98E-07,3,2,261569,9.20E+08,0.5,27,7.32E-10,0.546301,1.12E-06,1.35E-06,83.2402,-28.6987,0.00420523,648.681,18616.3,34077,30.9697
7,35,435,4.29E-06,6.28E-07,1.55E-05,1.00E-06,4,2,221816,9.20E+08,0.5,27,8.36E-10,0.521893,1.20E-06,1.33E-06,90.5403,-28.763,0.00306783,674.046,19387.6,37148.6,0
7,36,436,8.13E-06,6.77E-07,1.55E-05,9.38E-07,3,2,224372,9.20E+08,0.5,27,7.40E-10,0.509074,1.13E-06,1.25E-06,90.6535,-29.0308,0.00381934,658.311,19111.3,37541.3,0
7,37,437,8.13E-06,5.13E-07,1.72E-05,9.38E-07,4,2,190740,9.20E+08,0.5,27,8.41E-10,0.499244,1.28E-06,1.43E-06,89.7515,-28.4613,0.00327688,639.176,18191.8,36438.7,4.58E-06
7,38,438,7.55E-06,6.77E-07,1.43E-05,9.38E-07,3,2,186006,9.20E+08,0.5,27,7.37E-10,0.510435,1.37E-06,1.56E-06,88.3603,-28.0821,0.00403306,643.375,18067.3,35395.9,0
7,39,439,7.55E-06,5.90E-07,1.74E-05,1.00E-06,2,2,203022,9.20E+08,0.5,27,6.44E-10,0.49224,1.17E-06,1.23E-06,95.1296,-29.1086,0.00524611,667.973,19443.8,39500.6,0.168511
7,40,440,4.29E-06,6.47E-07,1.87E-05,9.38E-07,2,2,206419,9.20E+08,0.5,27,6.41E-10,0.502525,1.20E-06,1.24E-06,96.7467,-29.0639,0.00505011,693.522,20156.5,40110.3,30.5087
7,41,441,4.47E-06,4.76E-07,1.72E-05,9.38E-07,3,2,206419,9.20E+08,0.5,27,7.37E-10,0.521167,1.29E-06,1.49E-06,86.5755,-28.2575,0.0040692,643.632,18187.5,34897.6,0
7,42,442,4.93E-06,5.13E-07,1.60E-05,9.43E-07,2,2,228310,9.20E+08,0.5,27,6.35E-10,0.531024,1.22E-06,1.36E-06,89.1397,-28.6542,0.00541422,675.229,19348.1,36435.6,0
7,43,443,7.55E-06,6.48E-07,1.55E-05,9.38E-07,4,2,223048,9.20E+08,0.5,27,8.39E-10,0.513253,1.16E-06,1.32E-06,87.8033,-28.7991,0.00309868,642.848,18513.5,36070.9,0
7,44,444,2.39E-06,5.90E-07,1.84E-05,9.72E-07,3,2,200421,9.20E+08,0.5,27,7.39E-10,0.499311,1.22E-06,1.39E-06,87.8653,-28.5842,0.00389562,625.828,17888.8,35827,3.79E-06
7,45,445,9.40E-06,6.37E-07,1.50E-05,9.38E-07,4,2,198999,9.20E+08,0.5,27,8.40E-10,0.500749,1.23E-06,1.40E-06,88.031,-28.5362,0.00314448,628.813,17943.9,35834.2,0
7,46,446,7.43E-06,6.48E-07,1.72E-05,1.00E-06,2,2,223048,9.20E+08,0.5,27,6.44E-10,0.495499,1.08E-06,1.13E-06,95.6125,-29.4788,0.00503456,675.808,19922,40206,3.75164
7,47,447,1.72E-06,5.90E-07,1.84E-05,9.25E-07,3,2,203022,9.20E+08,0.5,27,7.36E-10,0.498717,1.20E-06,1.41E-06,85.0967,-28.5175,0.00396047,605.387,17264.1,34617.1,1.32E-05
7,48,448,7.55E-06,6.77E-07,1.43E-05,1.00E-06,2,2,221816,9.20E+08,0.5,27,6.39E-10,0.512309,1.16E-06,1.26E-06,91.8378,-28.9825,0.00517044,671.15,19451.6,37968.5,0
7,49,449,4.29E-06,6.31E-07,1.43E-05,9.48E-07,2,2,268795,9.20E+08,0.5,27,6.33E-10,0.54731,1.10E-06,1.26E-06,86.9661,-28.9868,0.00542338,678.968,19681.1,35959.8,0
8,0,450,8.13E-06,6.69E-07,1.47E-05,8.88E-07,3,2,223048,9.20E+08,0.5,27,7.37E-10,0.52086,1.20E-06,1.47E-06,81.2359,-28.3213,0.00369824,603.58,17094.2,32819.2,141.681
8,1,451,4.29E-06,6.47E-07,1.47E-05,8.19E-07,3,2,199384,9.20E+08,0.5,27,7.30E-10,0.547426,1.48E-06,1.71E-06,86.7983,-27.6803,0.0044976,677.801,18761.7,34272.6,0
8,2,452,7.55E-06,5.90E-07,1.86E-05,9.38E-07,3,2,220782,9.20E+08,0.5,27,7.44E-10,0.49682,1.10E-06,1.30E-06,84.0709,-28.8501,0.00379995,595.814,17189.3,34598.7,8.63288
8,3,453,4.29E-06,5.90E-07,1.38E-05,9.38E-07,2,2,151712,9.20E+08,0.5,27,6.31E-10,0.525286,1.79E-06,2.11E-06,84.8007,-26.7669,0.00606138,635.42,17008.3,32379.1,0.3972
8,4,454,8.93E-06,6.47E-07,1.43E-05,1.00E-06,3,2,223048,9.20E+08,0.5,27,7.40E-10,0.50572,1.12E-06,1.25E-06,89.9327,-29.0341,0.00383845,648.775,18836.6,37247,0
8,5,455,2.39E-06,5.65E-07,1.84E-05,8.98E-07,2,2,221816,9.20E+08,0.5,27,6.36E-10,0.518403,1.19E-06,1.35E-06,88.1088,-28.693,0.00498862,651.558,18695.2,36063,0
8,6,456,3.29E-06,6.08E-07,1.74E-05,1.00E-06,2,1,228310,9.20E+08,0.5,27,4.39E-10,0.306653,3.92E-07,5.74E-07,68.3021,-32.4128,0.0046354,298.777,9684.19,31580.3,2788.49
8,7,457,7.55E-06,6.77E-07,1.43E-05,9.38E-07,4,2,206419,9.20E+08,0.5,27,8.37E-10,0.515749,1.26E-06,1.60E-06,78.7424,-27.9469,0.00313631,579.313,16190,31391.2,391.571
8,8,458,6.38E-06,6.77E-07,1.50E-05,9.43E-07,3,2,221816,9.20E+08,0.5,27,7.37E-10,0.520982,1.20E-06,1.35E-06,89.2978,-28.709,0.00391907,663.635,19052.3,36570.1,0
8,9,459,7.55E-06,6.49E-07,1.74E-05,9.38E-07,3,2,203022,9.20E+08,0.5,27,7.42E-10,0.497093,1.19E-06,1.30E-06,91.8088,-28.8636,0.0038906,651.01,18790.5,37800.8,6.76E-05
8,10,460,6.38E-06,6.77E-07,1.50E-05,9.43E-07,3,1,203022,9.20E+08,0.5,27,5.37E-10,0.303561,4.31E-07,7.31E-07,59.0157,-31.3604,0.00331061,255.552,8014.21,26400.7,6752.13
8,11,461,5.76E-06,6.47E-07,1.72E-05,1.00E-06,2,2,221816,9.20E+08,0.5,27,6.42E-10,0.503084,1.12E-06,1.23E-06,90.6931,-29.0883,0.00505256,650.85,18932.1,37632.1,0
8,12,462,7.55E-06,5.30E-07,1.76E-05,9.38E-07,2,2,218327,9.20E+08,0.5,27,6.41E-10,0.506613,1.15E-06,1.26E-06,91.2031,-28.9804,0.00520725,659.101,19101,37703.3,0
8,13,463,4.29E-06,5.90E-07,1.89E-05,8.98E-07,3,2,224315,9.20E+08,0.5,27,7.39E-10,0.513607,1.16E-06,1.34E-06,86.4452,-28.7409,0.00387297,633.342,18202.8,35441.2,0
8,14,464,7.55E-06,6.25E-07,1.72E-05,9.38E-07,2,2,219298,9.20E+08,0.5,27,6.42E-10,0.503407,1.13E-06,1.37E-06,82.608,-28.6236,0.00479656,593.209,16979.8,33729.8,57.2151
8,15,465,7.55E-06,4.52E-07,1.76E-05,9.38E-07,2,2,168973,9.20E+08,0.5,27,6.40E-10,0.497375,1.43E-06,1.79E-06,80.2617,-27.4807,0.00577418,569.454,15649,31463.2,224.513
8,16,466,7.55E-06,5.50E-07,1.87E-05,9.38E-07,4,2,206419,9.20E+08,0.5,27,8.43E-10,0.494716,1.16E-06,1.34E-06,86.682,-28.7345,0.00313799,611.718,17577.4,35530.3,0.000223332
8,17,467,4.29E-06,5.41E-07,1.47E-05,9.38E-07,3,2,224315,9.20E+08,0.5,27,7.32E-10,0.541743,1.29E-06,1.52E-06,84.8053,-28.1878,0.00439202,655.364,18473.3,34099.6,0.379067
